experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N7/E10c/T12a_train28,1,0.717025,0.56044,0.71831,0.538462,0.7,0.54902,0.708861
M3/N7/E10c/T12a_train28,2,0.665721,0.56044,0.71831,0.538462,0.7,0.54902,0.708861
M3/N7/E10c/T12a_train28,3,0.645633,0.56044,0.71831,0.538462,0.7,0.54902,0.708861
M3/N7/E10c/T12a_train28,4,0.615387,0.637363,0.755556,0.538462,0.7,0.54902,0.708861
M3/N7/E10c/T12a_train28,5,0.515861,0.758242,0.822581,0.615385,0.736842,0.54902,0.693333
M3/N7/E10c/T12a_train28,6,0.44648,0.78022,0.836066,0.692308,0.764706,0.647059,0.742857
M3/N7/E10c/T12a_train28,7,0.465886,0.791209,0.840336,0.730769,0.787879,0.627451,0.724638
M3/N7/E10c/T12a_train28,8,0.41116,0.813187,0.852174,0.730769,0.787879,0.647059,0.727273
M3/N7/E10c/T12a_train28,9,0.375143,0.824176,0.862069,0.730769,0.787879,0.627451,0.716418
M3/N7/E10c/T12a_train28,10,0.389336,0.824176,0.862069,0.730769,0.787879,0.627451,0.716418
M3/N7/E10c/T12a_train28,11,0.347653,0.835165,0.871795,0.730769,0.787879,0.627451,0.716418
M3/N7/E10c/T12a_train28,12,0.324053,0.846154,0.87931,0.730769,0.787879,0.627451,0.716418
M3/N7/E10c/T12a_train28,13,0.267217,0.824176,0.864407,0.730769,0.8,0.666667,0.753623
M3/N7/E10c/T12a_train28,14,0.281379,0.835165,0.871795,0.730769,0.8,0.647059,0.742857
M3/N7/E10c/T12a_train28,15,0.218591,0.868132,0.894737,0.730769,0.8,0.647059,0.742857
M3/N7/E10c/T12a_train28,16,0.219204,0.879121,0.902655,0.730769,0.8,0.647059,0.742857
M3/N7/E10c/T12a_train28,17,0.209708,0.868132,0.894737,0.730769,0.8,0.647059,0.742857
M3/N7/E10c/T12a_train28,18,0.185394,0.846154,0.87931,0.692308,0.777778,0.647059,0.742857
M3/N7/E10c/T12a_train28,19,0.137235,0.846154,0.87931,0.692308,0.777778,0.647059,0.742857
M3/N7/E10c/T12a_train28,20,0.21785,0.879121,0.902655,0.653846,0.756757,0.647059,0.742857
M3/N7/E10c/T12a_train28,21,0.117967,0.879121,0.902655,0.653846,0.756757,0.627451,0.732394
M3/N7/E10c/T12a_train28,22,0.157566,0.89011,0.910714,0.692308,0.777778,0.627451,0.732394
M3/N7/E10c/T12a_train28,23,0.122236,0.89011,0.910714,0.692308,0.777778,0.627451,0.732394
M3/N7/E10c/T12a_train28,24,0.116562,0.912088,0.927273,0.653846,0.742857,0.647059,0.742857
M3/N7/E10c/T12a_train28,25,0.088068,0.923077,0.93578,0.653846,0.742857,0.647059,0.742857
M3/N7/E10c/T12a_train28,26,0.144073,0.934066,0.944444,0.692308,0.764706,0.647059,0.742857
M3/N7/E10c/T12a_train28,27,0.079692,0.934066,0.944444,0.692308,0.764706,0.647059,0.742857
M3/N7/E10c/T12a_train28,28,0.085297,0.945055,0.953271,0.692308,0.764706,0.647059,0.742857
M3/N7/E10c/T12a_train28,29,0.109454,0.956044,0.962264,0.692308,0.764706,0.647059,0.742857
M3/N7/E10c/T12a_train28,30,0.08622,0.956044,0.962264,0.692308,0.764706,0.647059,0.742857
M3/N7/E10c/T12a_train28,31,0.057189,0.956044,0.960784,0.692308,0.764706,0.647059,0.742857
M3/N7/E10c/T12a_train28,32,0.086966,0.967033,0.970297,0.692308,0.75,0.647059,0.742857
M3/N7/E10c/T12a_train28,33,0.117066,0.967033,0.970874,0.692308,0.75,0.647059,0.742857
