experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N7/E10c/T12b_train35,1,0.819847,0.620253,0.0,0.727273,0.0,0.704545,0.0
M3/N7/E10c/T12b_train35,2,0.663274,0.620253,0.0,0.727273,0.0,0.704545,0.0
M3/N7/E10c/T12b_train35,3,0.685603,0.620253,0.0,0.727273,0.0,0.704545,0.0
M3/N7/E10c/T12b_train35,4,0.541914,0.620253,0.0,0.727273,0.0,0.704545,0.0
M3/N7/E10c/T12b_train35,5,0.489802,0.620253,0.0,0.727273,0.0,0.704545,0.0
M3/N7/E10c/T12b_train35,6,0.446841,0.620253,0.0,0.727273,0.0,0.704545,0.0
M3/N7/E10c/T12b_train35,7,0.375963,0.64557,0.125,0.727273,0.0,0.681818,0.0
M3/N7/E10c/T12b_train35,8,0.369622,0.797468,0.636364,0.681818,0.0,0.704545,0.315789
M3/N7/E10c/T12b_train35,9,0.303342,0.886076,0.830189,0.772727,0.545455,0.727273,0.538462
M3/N7/E10c/T12b_train35,10,0.305789,0.924051,0.896552,0.863636,0.769231,0.727273,0.538462
M3/N7/E10c/T12b_train35,11,0.234334,0.924051,0.9,0.863636,0.769231,0.727273,0.571429
M3/N7/E10c/T12b_train35,12,0.198585,0.936709,0.918033,0.863636,0.769231,0.772727,0.666667
M3/N7/E10c/T12b_train35,13,0.144175,0.936709,0.920635,0.727273,0.625,0.75,0.645161
M3/N7/E10c/T12b_train35,14,0.120166,0.936709,0.923077,0.727273,0.625,0.727273,0.625
M3/N7/E10c/T12b_train35,15,0.118241,0.911392,0.895522,0.772727,0.705882,0.681818,0.611111
M3/N7/E10c/T12b_train35,16,0.092708,0.898734,0.882353,0.681818,0.631579,0.590909,0.571429
M3/N7/E10c/T12b_train35,17,0.073419,0.810127,0.8,0.681818,0.631579,0.545455,0.545455
M3/N7/E10c/T12b_train35,18,0.081076,0.78481,0.779221,0.590909,0.571429,0.5,0.521739
M3/N7/E10c/T12b_train35,19,0.045334,0.746835,0.75,0.5,0.521739,0.431818,0.489796
M3/N7/E10c/T12b_train35,20,0.039574,0.708861,0.722892,0.5,0.521739,0.409091,0.48
M3/N7/E10c/T12b_train35,21,0.071614,0.708861,0.722892,0.5,0.521739,0.386364,0.470588
M3/N7/E10c/T12b_train35,22,0.030236,0.708861,0.722892,0.5,0.521739,0.386364,0.470588
M3/N7/E10c/T12b_train35,23,0.023467,0.708861,0.722892,0.5,0.521739,0.363636,0.461538
M3/N7/E10c/T12b_train35,24,0.025712,0.708861,0.722892,0.5,0.521739,0.386364,0.470588
M3/N7/E10c/T12b_train35,25,0.029197,0.708861,0.722892,0.5,0.521739,0.386364,0.470588
M3/N7/E10c/T12b_train35,26,0.01715,0.734177,0.740741,0.5,0.521739,0.409091,0.48
M3/N7/E10c/T12b_train35,27,0.029482,0.78481,0.779221,0.5,0.521739,0.409091,0.48
M3/N7/E10c/T12b_train35,28,0.017459,0.810127,0.8,0.5,0.521739,0.409091,0.48
M3/N7/E10c/T12b_train35,29,0.026228,0.848101,0.833333,0.5,0.521739,0.454545,0.5
M3/N7/E10c/T12b_train35,30,0.034084,0.860759,0.84507,0.5,0.521739,0.522727,0.533333
M3/N7/E10c/T12b_train35,31,0.013,0.911392,0.895522,0.636364,0.6,0.568182,0.55814
M3/N7/E10c/T12b_train35,32,0.013734,0.911392,0.895522,0.727273,0.666667,0.590909,0.571429
M3/N7/E10c/T12b_train35,33,0.102606,0.924051,0.909091,0.727273,0.666667,0.590909,0.571429
M3/N7/E10c/T12b_train35,34,0.005623,0.949367,0.9375,0.727273,0.666667,0.590909,0.571429
M3/N7/E10c/T12b_train35,35,0.004899,0.949367,0.9375,0.727273,0.666667,0.590909,0.571429
M3/N7/E10c/T12b_train35,36,0.017666,0.949367,0.9375,0.727273,0.666667,0.590909,0.571429
M3/N7/E10c/T12b_train35,37,0.003557,0.949367,0.9375,0.727273,0.666667,0.590909,0.571429
M3/N7/E10c/T12b_train35,38,0.007913,0.949367,0.9375,0.727273,0.666667,0.590909,0.571429
