experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N7/E11a/T12b_train01,1,0.690226,0.636364,0.777778,0.0,0.0,0.428571,0.6
M3/N7/E11a/T12b_train01,2,1.001012,0.636364,0.777778,0.0,0.0,0.428571,0.6
M3/N7/E11a/T12b_train01,3,0.569166,0.636364,0.777778,0.0,0.0,0.428571,0.6
M3/N7/E11a/T12b_train01,4,0.481381,0.636364,0.777778,0.0,0.0,0.428571,0.6
M3/N7/E11a/T12b_train01,5,0.47178,0.636364,0.777778,0.0,0.0,0.428571,0.6
M3/N7/E11a/T12b_train01,6,0.523864,0.818182,0.875,0.0,0.0,0.428571,0.6
M3/N7/E11a/T12b_train01,7,0.398035,0.909091,0.933333,0.0,0.0,0.285714,0.444444
M3/N7/E11a/T12b_train01,8,0.370678,0.909091,0.923077,0.0,0.0,0.142857,0.25
M3/N7/E11a/T12b_train01,9,0.204927,0.909091,0.923077,0.0,0.0,0.142857,0.25
M3/N7/E11a/T12b_train01,10,0.425699,0.909091,0.923077,0.0,0.0,0.142857,0.25
M3/N7/E11a/T12b_train01,11,0.344662,0.909091,0.923077,0.0,0.0,0.285714,0.444444
M3/N7/E11a/T12b_train01,12,0.329439,1.0,1.0,0.0,0.0,0.285714,0.444444
M3/N7/E11a/T12b_train01,13,0.352433,0.909091,0.933333,0.0,0.0,0.285714,0.444444
M3/N7/E11a/T12b_train01,14,0.232353,0.909091,0.933333,0.0,0.0,0.285714,0.444444
M3/N7/E11a/T12b_train01,15,0.169656,0.909091,0.933333,0.0,0.0,0.285714,0.444444
M3/N7/E11a/T12b_train01,16,0.480009,0.909091,0.933333,0.0,0.0,0.285714,0.444444
M3/N7/E11a/T12b_train01,17,0.116273,0.909091,0.933333,0.0,0.0,0.285714,0.444444
M3/N7/E11a/T12b_train01,18,0.190669,1.0,1.0,0.0,0.0,0.571429,0.571429
M3/N7/E11a/T12b_train01,19,0.220471,1.0,1.0,0.0,0.0,0.571429,0.571429
M3/N7/E11a/T12b_train01,20,0.118476,1.0,1.0,0.0,0.0,0.571429,0.571429
M3/N7/E11a/T12b_train01,21,0.284689,0.909091,0.923077,0.0,0.0,0.571429,0.4
M3/N7/E11a/T12b_train01,22,0.058333,0.909091,0.923077,0.0,0.0,0.571429,0.4
M3/N7/E11a/T12b_train01,23,0.209508,0.909091,0.923077,0.0,0.0,0.571429,0.4
M3/N7/E11a/T12b_train01,24,0.126661,0.909091,0.923077,0.0,0.0,0.571429,0.4
M3/N7/E11a/T12b_train01,25,0.047688,0.909091,0.923077,0.0,0.0,0.571429,0.4
M3/N7/E11a/T12b_train01,26,0.092531,0.909091,0.923077,0.0,0.0,0.571429,0.4
M3/N7/E11a/T12b_train01,27,0.078853,0.909091,0.923077,0.0,0.0,0.571429,0.4
M3/N7/E11a/T12b_train01,28,0.117191,0.909091,0.923077,0.0,0.0,0.571429,0.4
M3/N7/E11a/T12b_train01,29,0.112489,1.0,1.0,0.0,0.0,0.714286,0.666667
M3/N7/E11a/T12b_train01,30,0.078223,1.0,1.0,0.0,0.0,0.714286,0.666667
M3/N7/E11a/T12b_train01,31,0.193738,1.0,1.0,0.0,0.0,0.714286,0.666667
M3/N7/E11a/T12b_train01,32,0.203734,1.0,1.0,0.0,0.0,0.714286,0.666667
M3/N7/E11a/T12b_train01,33,0.010031,1.0,1.0,0.0,0.0,0.714286,0.666667
M3/N7/E11a/T12b_train01,34,0.174805,1.0,1.0,0.0,0.0,0.714286,0.666667
M3/N7/E11a/T12b_train01,35,0.049862,1.0,1.0,0.0,0.0,0.714286,0.666667
M3/N7/E11a/T12b_train01,36,0.091423,0.909091,0.923077,0.0,0.0,0.571429,0.4
M3/N7/E11a/T12b_train01,37,0.013222,0.909091,0.923077,0.0,0.0,0.571429,0.4
M3/N7/E11a/T12b_train01,38,0.126591,0.909091,0.923077,0.0,0.0,0.571429,0.4
M3/N7/E11a/T12b_train01,39,0.13412,0.909091,0.923077,0.0,0.0,0.571429,0.4
M3/N7/E11a/T12b_train01,40,0.423866,0.909091,0.923077,0.0,0.0,0.571429,0.4
M3/N7/E11a/T12b_train01,41,0.14925,0.909091,0.923077,0.0,0.0,0.571429,0.4
M3/N7/E11a/T12b_train01,42,0.01647,1.0,1.0,0.0,0.0,0.714286,0.666667
M3/N7/E11a/T12b_train01,43,0.095518,1.0,1.0,0.0,0.0,0.571429,0.571429
M3/N7/E11a/T12b_train01,44,0.073531,1.0,1.0,0.0,0.0,0.571429,0.571429
M3/N7/E11a/T12b_train01,45,0.045648,1.0,1.0,0.0,0.0,0.571429,0.571429
M3/N7/E11a/T12b_train01,46,0.063055,1.0,1.0,0.0,0.0,0.571429,0.571429
M3/N7/E11a/T12b_train01,47,0.015898,1.0,1.0,0.0,0.0,0.571429,0.571429
M3/N7/E11a/T12b_train01,48,0.017211,1.0,1.0,0.0,0.0,0.571429,0.571429
M3/N7/E11a/T12b_train01,49,0.065126,1.0,1.0,0.0,0.0,0.571429,0.571429
M3/N7/E11a/T12b_train01,50,0.001099,1.0,1.0,0.0,0.0,0.571429,0.571429
M3/N7/E11a/T12b_train01,51,0.056413,1.0,1.0,0.0,0.0,0.571429,0.571429
M3/N7/E11a/T12b_train01,52,0.002816,1.0,1.0,0.0,0.0,0.571429,0.571429
M3/N7/E11a/T12b_train01,53,0.006237,1.0,1.0,0.0,0.0,0.571429,0.571429
M3/N7/E11a/T12b_train01,54,0.23415,1.0,1.0,0.0,0.0,0.571429,0.571429
