experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N7/E11a/T12a_train41,1,0.984046,0.666667,0.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,2,0.786214,0.666667,0.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,3,0.471139,0.666667,0.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,4,0.629934,0.666667,0.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,5,0.421882,0.666667,0.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,6,0.542314,0.666667,0.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,7,0.182523,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,8,0.068899,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,9,0.218801,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,10,0.033791,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,11,0.019312,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,12,0.000391,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,13,0.085526,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,14,0.007883,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,15,0.001529,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,16,2.2e-05,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,17,0.000788,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,18,0.000931,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,19,2.9e-05,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,20,4e-06,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,21,1.9e-05,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,22,3.9e-05,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,23,0.000337,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,24,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,25,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,26,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,27,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,28,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,29,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,30,1e-06,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,31,1.6e-05,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,32,3e-06,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,33,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,34,3e-06,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,35,1e-06,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,36,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,37,1e-06,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,38,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,39,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,40,1e-06,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,41,0.000414,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,42,1e-06,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,43,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,44,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,45,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,46,1e-06,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,47,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,48,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,49,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,50,0.0,1.0,1.0,0.0,0.0,0.666667,0.0
M3/N7/E11a/T12a_train41,51,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,52,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,53,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,54,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,55,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,56,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,57,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,58,1e-06,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,59,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,60,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,61,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,62,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,63,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,64,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,65,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,66,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,67,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train41,68,0.0,1.0,1.0,0.0,0.0,1.0,0.0
