experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N7/E11a/T12a_train58,1,0.402678,0.5,0.0,1.0,0.0,0.0,0.0
M3/N7/E11a/T12a_train58,2,0.423911,1.0,1.0,1.0,0.0,0.0,0.0
M3/N7/E11a/T12a_train58,3,0.195857,1.0,1.0,1.0,0.0,0.0,0.0
M3/N7/E11a/T12a_train58,4,1.124268,1.0,1.0,0.0,0.0,0.0,0.0
M3/N7/E11a/T12a_train58,5,0.125726,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,6,1.147615,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,7,0.135845,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,8,0.257845,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,9,0.001182,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,10,0.001334,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,11,0.001227,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,12,0.000291,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,13,0.002508,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,14,0.000535,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,15,4.2e-05,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,16,1e-06,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,17,1.8e-05,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,18,0.0,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,19,9e-06,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,20,7e-06,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,21,1.4e-05,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,22,0.0,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,23,0.000144,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,24,4e-06,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,25,2.4e-05,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,26,0.002004,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,27,0.000242,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,28,5.3e-05,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,29,0.0,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,30,0.0,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,31,0.0,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,32,0.0,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,33,0.0,1.0,1.0,0.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,34,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,35,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,36,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,37,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,38,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,39,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,40,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,41,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,42,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,43,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,44,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,45,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,46,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,47,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,48,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,49,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,50,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,51,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,52,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,53,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,54,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,55,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,56,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,57,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,58,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,59,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,60,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,61,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,62,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,63,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,64,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,65,6e-06,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,66,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,67,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,68,3.3e-05,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,69,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,70,1.3e-05,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,71,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,72,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,73,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,74,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,75,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,76,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,77,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,78,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,79,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,80,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,81,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,82,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,83,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,84,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,85,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,86,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,87,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,88,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,89,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,90,6.6e-05,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,91,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,92,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,93,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,94,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,95,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,96,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,97,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,98,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,99,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,100,0.0,1.0,1.0,1.0,0.0,1.0,1.0
M3/N7/E11a/T12a_train58,1,2.009141,0.0,0.0,0.0,0.0,0.0,0.0
M3/N7/E11a/T12a_train58,2,0.250038,0.0,0.0,0.0,0.0,0.0,0.0
M3/N7/E11a/T12a_train58,3,0.150605,0.0,0.0,0.0,0.0,0.0,0.0
M3/N7/E11a/T12a_train58,4,0.421809,1.0,0.0,0.0,0.0,0.0,0.0
M3/N7/E11a/T12a_train58,5,0.06135,1.0,0.0,1.0,0.0,0.5,0.0
M3/N7/E11a/T12a_train58,6,0.027835,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,7,0.001151,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,8,1.1e-05,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,9,1.1e-05,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,10,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,11,0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,12,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,13,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,14,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,15,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,16,1e-06,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,17,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,18,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,19,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,20,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,21,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,22,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,23,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,24,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,25,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,26,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,27,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,28,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,29,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,30,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,31,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,32,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,33,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,34,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,35,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,36,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,37,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,38,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,39,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,40,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,41,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,42,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,43,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,44,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,45,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
M3/N7/E11a/T12a_train58,46,-0.0,1.0,0.0,1.0,0.0,1.0,0.0
