experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N7/E10c/T12b_train13,1,0.73662,0.368421,0.538462,0.444444,0.615385,0.358491,0.527778
M3/N7/E10c/T12b_train13,2,0.611991,0.4,0.551181,0.444444,0.615385,0.339623,0.507042
M3/N7/E10c/T12b_train13,3,0.608506,0.747368,0.72093,0.62963,0.705882,0.735849,0.708333
M3/N7/E10c/T12b_train13,4,0.545962,0.768421,0.738095,0.666667,0.727273,0.773585,0.73913
M3/N7/E10c/T12b_train13,5,0.528813,0.726316,0.717391,0.62963,0.705882,0.660377,0.653846
M3/N7/E10c/T12b_train13,6,0.421161,0.715789,0.709677,0.592593,0.685714,0.679245,0.679245
M3/N7/E10c/T12b_train13,7,0.429779,0.726316,0.717391,0.592593,0.685714,0.698113,0.68
M3/N7/E10c/T12b_train13,8,0.32431,0.852632,0.825,0.703704,0.75,0.754717,0.711111
M3/N7/E10c/T12b_train13,9,0.302059,0.957895,0.941176,0.703704,0.666667,0.641509,0.424242
M3/N7/E10c/T12b_train13,10,0.340425,0.947368,0.923077,0.703704,0.636364,0.622642,0.375
M3/N7/E10c/T12b_train13,11,0.279457,0.957895,0.939394,0.703704,0.636364,0.622642,0.375
M3/N7/E10c/T12b_train13,12,0.235829,0.957895,0.945946,0.62963,0.642857,0.641509,0.457143
M3/N7/E10c/T12b_train13,13,0.199238,0.873684,0.853659,0.666667,0.727273,0.641509,0.55814
M3/N7/E10c/T12b_train13,14,0.184769,0.842105,0.823529,0.666667,0.727273,0.622642,0.6
M3/N7/E10c/T12b_train13,15,0.173245,0.831579,0.813953,0.666667,0.727273,0.566038,0.566038
M3/N7/E10c/T12b_train13,16,0.142949,0.831579,0.813953,0.592593,0.685714,0.528302,0.561404
M3/N7/E10c/T12b_train13,17,0.099824,0.789474,0.777778,0.518519,0.648649,0.528302,0.590164
M3/N7/E10c/T12b_train13,18,0.090595,0.715789,0.721649,0.481481,0.631579,0.509434,0.580645
M3/N7/E10c/T12b_train13,19,0.094227,0.694737,0.707071,0.481481,0.631579,0.509434,0.580645
M3/N7/E10c/T12b_train13,20,0.056147,0.663158,0.686275,0.481481,0.631579,0.471698,0.5625
M3/N7/E10c/T12b_train13,21,0.05606,0.663158,0.686275,0.481481,0.631579,0.471698,0.5625
M3/N7/E10c/T12b_train13,22,0.061578,0.673684,0.693069,0.481481,0.631579,0.471698,0.5625
M3/N7/E10c/T12b_train13,23,0.055678,0.694737,0.707071,0.481481,0.631579,0.471698,0.5625
M3/N7/E10c/T12b_train13,24,0.07754,0.705263,0.714286,0.518519,0.648649,0.471698,0.5625
M3/N7/E10c/T12b_train13,25,0.045625,0.726316,0.729167,0.518519,0.648649,0.45283,0.553846
M3/N7/E10c/T12b_train13,26,0.027353,0.757895,0.752688,0.518519,0.648649,0.490566,0.571429
M3/N7/E10c/T12b_train13,27,0.053722,0.768421,0.76087,0.555556,0.666667,0.490566,0.571429
M3/N7/E10c/T12b_train13,28,0.02051,0.789474,0.777778,0.555556,0.666667,0.528302,0.590164
M3/N7/E10c/T12b_train13,29,0.044624,0.821053,0.804598,0.592593,0.685714,0.54717,0.6
M3/N7/E10c/T12b_train13,30,0.030699,0.831579,0.813953,0.592593,0.685714,0.566038,0.610169
M3/N7/E10c/T12b_train13,31,0.017627,0.863158,0.843373,0.592593,0.685714,0.584906,0.62069
M3/N7/E10c/T12b_train13,32,0.017689,0.884211,0.864198,0.592593,0.685714,0.622642,0.642857
M3/N7/E10c/T12b_train13,33,0.034304,0.926316,0.909091,0.592593,0.685714,0.584906,0.592593
M3/N7/E10c/T12b_train13,34,0.029147,0.936842,0.921053,0.592593,0.685714,0.584906,0.592593
M3/N7/E10c/T12b_train13,35,0.011712,0.947368,0.933333,0.62963,0.705882,0.603774,0.603774
M3/N7/E10c/T12b_train13,36,0.011426,0.936842,0.921053,0.62963,0.705882,0.603774,0.603774
M3/N7/E10c/T12b_train13,37,0.005589,0.947368,0.933333,0.666667,0.727273,0.641509,0.627451
M3/N7/E10c/T12b_train13,38,0.010088,0.968421,0.958904,0.666667,0.727273,0.641509,0.627451
M3/N7/E10c/T12b_train13,39,0.005606,0.968421,0.958904,0.666667,0.727273,0.622642,0.6
M3/N7/E10c/T12b_train13,40,0.001496,0.978947,0.972222,0.666667,0.727273,0.641509,0.612245
M3/N7/E10c/T12b_train13,41,0.000973,0.978947,0.972222,0.666667,0.727273,0.603774,0.553191
M3/N7/E10c/T12b_train13,42,0.052018,0.978947,0.972222,0.703704,0.75,0.622642,0.565217
M3/N7/E10c/T12b_train13,43,0.018937,1.0,1.0,0.703704,0.75,0.641509,0.577778
M3/N7/E10c/T12b_train13,44,0.003251,1.0,1.0,0.703704,0.75,0.679245,0.604651
M3/N7/E10c/T12b_train13,45,0.003827,1.0,1.0,0.703704,0.75,0.698113,0.619048
M3/N7/E10c/T12b_train13,46,0.018359,1.0,1.0,0.703704,0.75,0.716981,0.634146
M3/N7/E10c/T12b_train13,47,0.001032,1.0,1.0,0.666667,0.709677,0.698113,0.6
M3/N7/E10c/T12b_train13,48,0.004757,1.0,1.0,0.740741,0.758621,0.660377,0.526316
M3/N7/E10c/T12b_train13,49,0.004793,1.0,1.0,0.740741,0.758621,0.660377,0.526316
M3/N7/E10c/T12b_train13,50,0.011883,1.0,1.0,0.740741,0.758621,0.641509,0.486486
M3/N7/E10c/T12b_train13,51,0.005124,1.0,1.0,0.740741,0.758621,0.641509,0.486486
M3/N7/E10c/T12b_train13,52,0.00114,1.0,1.0,0.740741,0.758621,0.641509,0.486486
M3/N7/E10c/T12b_train13,53,0.004487,1.0,1.0,0.703704,0.714286,0.660377,0.5
M3/N7/E10c/T12b_train13,54,0.000484,1.0,1.0,0.62963,0.615385,0.660377,0.5
M3/N7/E10c/T12b_train13,55,0.001692,1.0,1.0,0.62963,0.615385,0.660377,0.5
M3/N7/E10c/T12b_train13,56,0.003824,1.0,1.0,0.62963,0.615385,0.660377,0.5
M3/N7/E10c/T12b_train13,57,0.00563,1.0,1.0,0.62963,0.615385,0.660377,0.5
M3/N7/E10c/T12b_train13,58,0.001385,1.0,1.0,0.62963,0.615385,0.660377,0.5
M3/N7/E10c/T12b_train13,59,0.010153,1.0,1.0,0.666667,0.666667,0.660377,0.5
M3/N7/E10c/T12b_train13,60,0.001663,1.0,1.0,0.703704,0.714286,0.660377,0.5
M3/N7/E10c/T12b_train13,61,0.000447,1.0,1.0,0.703704,0.714286,0.641509,0.457143
M3/N7/E10c/T12b_train13,62,0.004082,1.0,1.0,0.666667,0.689655,0.660377,0.5
M3/N7/E10c/T12b_train13,63,0.002928,1.0,1.0,0.666667,0.689655,0.660377,0.5
M3/N7/E10c/T12b_train13,64,0.043618,1.0,1.0,0.703704,0.714286,0.660377,0.5
M3/N7/E10c/T12b_train13,65,0.000551,1.0,1.0,0.703704,0.714286,0.660377,0.5
M3/N7/E10c/T12b_train13,66,0.001799,1.0,1.0,0.666667,0.666667,0.660377,0.5
M3/N7/E10c/T12b_train13,67,0.004025,1.0,1.0,0.666667,0.64,0.660377,0.5
M3/N7/E10c/T12b_train13,68,0.005821,1.0,1.0,0.703704,0.666667,0.660377,0.5
M3/N7/E10c/T12b_train13,69,0.003844,1.0,1.0,0.666667,0.608696,0.660377,0.5
M3/N7/E10c/T12b_train13,70,0.006027,1.0,1.0,0.666667,0.608696,0.660377,0.5
M3/N7/E10c/T12b_train13,71,0.002105,1.0,1.0,0.666667,0.608696,0.641509,0.457143
