experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N8/E10b/T12b_train72,1,0.73941,0.998447,0.0,0.999665,0.0,0.998996,0.0
M3/N8/E10b/T12b_train72,2,0.230067,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,3,0.071947,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,4,0.027779,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,5,0.014397,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,6,0.009099,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,7,0.006969,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,8,0.006534,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,9,0.00588,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,10,0.005381,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,11,0.005446,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,12,0.005044,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,13,0.005675,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,14,0.005112,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,15,0.00544,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,16,0.005145,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,17,0.005114,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,18,0.004603,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,19,0.005195,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,20,0.004546,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,21,0.004383,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,22,0.00395,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,23,0.004044,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,24,0.004206,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,25,0.004066,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,26,0.003524,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,27,0.003606,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,28,0.003309,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,29,0.003427,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,30,0.003264,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,31,0.003236,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,32,0.003203,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,33,0.00326,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,34,0.003101,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,35,0.002996,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,36,0.002932,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,37,0.002947,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,38,0.002758,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,39,0.00271,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,40,0.002729,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,41,0.002585,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,42,0.002472,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,43,0.002305,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,44,0.002449,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,45,0.002412,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,46,0.002462,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,47,0.002424,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,48,0.002267,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,49,0.002209,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,50,0.002183,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,51,0.002052,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,52,0.002279,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,53,0.002205,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,54,0.002075,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,55,0.00193,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,56,0.001987,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,57,0.00199,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,58,0.001871,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,59,0.001875,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,60,0.0019,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,61,0.001846,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,62,0.001828,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,63,0.001825,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,64,0.001808,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,65,0.00183,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,66,0.001874,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,67,0.001722,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,68,0.001772,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,69,0.001798,0.998904,0.0,0.999665,0.0,0.99933,0.0
M3/N8/E10b/T12b_train72,70,0.001842,0.998904,0.0,0.999665,0.0,0.99933,0.0
