experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N7/E10c/T12a_train48,1,0.788781,0.60274,0.0,0.65,0.0,0.658537,0.0
M3/N7/E10c/T12a_train48,2,0.685779,0.60274,0.0,0.65,0.0,0.658537,0.0
M3/N7/E10c/T12a_train48,3,0.669594,0.60274,0.0,0.65,0.0,0.658537,0.0
M3/N7/E10c/T12a_train48,4,0.530161,0.60274,0.0,0.65,0.0,0.658537,0.0
M3/N7/E10c/T12a_train48,5,0.54296,0.60274,0.0,0.65,0.0,0.658537,0.0
M3/N7/E10c/T12a_train48,6,0.498102,0.60274,0.0,0.65,0.0,0.658537,0.0
M3/N7/E10c/T12a_train48,7,0.420041,0.60274,0.0,0.65,0.0,0.658537,0.0
M3/N7/E10c/T12a_train48,8,0.458335,0.60274,0.0,0.65,0.0,0.658537,0.0
M3/N7/E10c/T12a_train48,9,0.391326,0.616438,0.066667,0.65,0.0,0.658537,0.0
M3/N7/E10c/T12a_train48,10,0.360081,0.616438,0.066667,0.65,0.0,0.658537,0.0
M3/N7/E10c/T12a_train48,11,0.254491,0.630137,0.129032,0.7,0.25,0.682927,0.133333
M3/N7/E10c/T12a_train48,12,0.242267,0.643836,0.1875,0.7,0.25,0.682927,0.133333
M3/N7/E10c/T12a_train48,13,0.277482,0.726027,0.473684,0.7,0.25,0.658537,0.222222
M3/N7/E10c/T12a_train48,14,0.208651,0.890411,0.84,0.7,0.5,0.634146,0.285714
M3/N7/E10c/T12a_train48,15,0.176994,0.958904,0.949153,0.7,0.571429,0.585366,0.32
M3/N7/E10c/T12a_train48,16,0.169036,0.972603,0.966667,0.7,0.625,0.634146,0.444444
M3/N7/E10c/T12a_train48,17,0.130882,0.90411,0.892308,0.7,0.666667,0.707317,0.625
M3/N7/E10c/T12a_train48,18,0.132503,0.890411,0.878788,0.7,0.666667,0.658537,0.611111
M3/N7/E10c/T12a_train48,19,0.153832,0.890411,0.878788,0.65,0.631579,0.682927,0.648649
M3/N7/E10c/T12a_train48,20,0.119263,0.876712,0.865672,0.55,0.571429,0.707317,0.684211
M3/N7/E10c/T12a_train48,21,0.078513,0.890411,0.878788,0.55,0.571429,0.707317,0.684211
M3/N7/E10c/T12a_train48,22,0.10731,0.890411,0.878788,0.55,0.571429,0.731707,0.717949
