experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N7/E10c/T12a_train33,1,0.678964,0.666667,0.510638,0.789474,0.6,0.538462,0.357143
M3/N7/E10c/T12a_train33,2,0.565929,0.724638,0.0,0.842105,0.0,0.615385,0.0
M3/N7/E10c/T12a_train33,3,0.538936,0.724638,0.0,0.842105,0.0,0.615385,0.0
M3/N7/E10c/T12a_train33,4,0.493705,0.724638,0.0,0.842105,0.0,0.615385,0.0
M3/N7/E10c/T12a_train33,5,0.383881,0.768116,0.5,0.842105,0.4,0.615385,0.210526
M3/N7/E10c/T12a_train33,6,0.327661,0.782609,0.594595,0.842105,0.4,0.692308,0.5
M3/N7/E10c/T12a_train33,7,0.35372,0.855072,0.782609,0.894737,0.75,0.564103,0.564103
M3/N7/E10c/T12a_train33,8,0.320389,0.84058,0.77551,0.894737,0.75,0.538462,0.590909
M3/N7/E10c/T12a_train33,9,0.273164,0.826087,0.76,0.842105,0.666667,0.538462,0.590909
M3/N7/E10c/T12a_train33,10,0.297055,0.855072,0.791667,0.894737,0.75,0.538462,0.590909
M3/N7/E10c/T12a_train33,11,0.244571,0.869565,0.808511,0.894737,0.75,0.589744,0.619048
M3/N7/E10c/T12a_train33,12,0.151213,0.869565,0.808511,0.789474,0.6,0.564103,0.604651
M3/N7/E10c/T12a_train33,13,0.17165,0.869565,0.808511,0.684211,0.5,0.538462,0.590909
M3/N7/E10c/T12a_train33,14,0.156426,0.855072,0.791667,0.631579,0.461538,0.461538,0.553191
M3/N7/E10c/T12a_train33,15,0.100599,0.768116,0.703704,0.631579,0.461538,0.410256,0.530612
M3/N7/E10c/T12a_train33,16,0.086965,0.681159,0.633333,0.473684,0.375,0.410256,0.566038
M3/N7/E10c/T12a_train33,17,0.117524,0.550725,0.550725,0.263158,0.3,0.410256,0.566038
M3/N7/E10c/T12a_train33,18,0.076153,0.434783,0.493506,0.210526,0.285714,0.384615,0.555556
M3/N7/E10c/T12a_train33,19,0.043498,0.376812,0.469136,0.157895,0.272727,0.384615,0.555556
M3/N7/E10c/T12a_train33,20,0.06173,0.333333,0.452381,0.157895,0.272727,0.384615,0.555556
M3/N7/E10c/T12a_train33,21,0.027838,0.304348,0.44186,0.157895,0.272727,0.384615,0.555556
M3/N7/E10c/T12a_train33,22,0.042318,0.304348,0.44186,0.157895,0.272727,0.384615,0.555556
M3/N7/E10c/T12a_train33,23,0.051472,0.304348,0.44186,0.157895,0.272727,0.384615,0.555556
M3/N7/E10c/T12a_train33,24,0.017438,0.304348,0.44186,0.157895,0.272727,0.384615,0.555556
M3/N7/E10c/T12a_train33,25,0.03086,0.333333,0.452381,0.157895,0.272727,0.384615,0.555556
M3/N7/E10c/T12a_train33,26,0.019392,0.376812,0.469136,0.157895,0.272727,0.384615,0.555556
M3/N7/E10c/T12a_train33,27,0.014908,0.391304,0.475,0.157895,0.272727,0.384615,0.555556
M3/N7/E10c/T12a_train33,28,0.027567,0.405797,0.481013,0.157895,0.272727,0.384615,0.555556
M3/N7/E10c/T12a_train33,29,0.018416,0.434783,0.493506,0.210526,0.285714,0.384615,0.555556
M3/N7/E10c/T12a_train33,30,0.008265,0.449275,0.5,0.210526,0.285714,0.384615,0.555556
M3/N7/E10c/T12a_train33,31,0.009115,0.478261,0.513514,0.263158,0.3,0.410256,0.566038
M3/N7/E10c/T12a_train33,32,0.001637,0.507246,0.527778,0.263158,0.3,0.410256,0.566038
M3/N7/E10c/T12a_train33,33,0.007342,0.521739,0.535211,0.315789,0.315789,0.410256,0.566038
M3/N7/E10c/T12a_train33,34,0.030358,0.623188,0.59375,0.315789,0.315789,0.410256,0.566038
M3/N7/E10c/T12a_train33,35,0.006801,0.753623,0.690909,0.368421,0.333333,0.435897,0.576923
M3/N7/E10c/T12a_train33,36,0.003691,0.826087,0.76,0.421053,0.352941,0.410256,0.54902
M3/N7/E10c/T12a_train33,37,0.001254,0.898551,0.844444,0.473684,0.375,0.435897,0.56
M3/N7/E10c/T12a_train33,38,0.00073,0.927536,0.883721,0.473684,0.375,0.410256,0.510638
M3/N7/E10c/T12a_train33,39,0.004139,0.956522,0.926829,0.473684,0.375,0.410256,0.510638
M3/N7/E10c/T12a_train33,40,0.000663,0.971014,0.95,0.473684,0.375,0.410256,0.510638
M3/N7/E10c/T12a_train33,41,0.001344,0.971014,0.95,0.473684,0.375,0.410256,0.510638
M3/N7/E10c/T12a_train33,42,0.003694,0.971014,0.95,0.473684,0.375,0.435897,0.521739
M3/N7/E10c/T12a_train33,43,0.001306,0.985507,0.974359,0.526316,0.307692,0.435897,0.521739
M3/N7/E10c/T12a_train33,44,0.001285,1.0,1.0,0.631579,0.363636,0.461538,0.533333
M3/N7/E10c/T12a_train33,45,0.000694,1.0,1.0,0.631579,0.363636,0.461538,0.533333
M3/N7/E10c/T12a_train33,46,0.000873,1.0,1.0,0.631579,0.363636,0.435897,0.5
M3/N7/E10c/T12a_train33,47,0.005838,1.0,1.0,0.631579,0.363636,0.512821,0.536585
M3/N7/E10c/T12a_train33,48,0.000193,1.0,1.0,0.631579,0.363636,0.538462,0.55
M3/N7/E10c/T12a_train33,49,0.000776,1.0,1.0,0.631579,0.363636,0.564103,0.564103
M3/N7/E10c/T12a_train33,50,0.001833,1.0,1.0,0.631579,0.363636,0.564103,0.564103
M3/N7/E10c/T12a_train33,51,0.000215,1.0,1.0,0.631579,0.363636,0.564103,0.564103
M3/N7/E10c/T12a_train33,52,0.000667,1.0,1.0,0.631579,0.363636,0.564103,0.564103
M3/N7/E10c/T12a_train33,53,0.000384,1.0,1.0,0.631579,0.363636,0.564103,0.564103
M3/N7/E10c/T12a_train33,54,0.000335,1.0,1.0,0.684211,0.4,0.564103,0.564103
M3/N7/E10c/T12a_train33,55,0.000725,1.0,1.0,0.684211,0.4,0.538462,0.526316
M3/N7/E10c/T12a_train33,56,7.6e-05,1.0,1.0,0.684211,0.4,0.538462,0.526316
M3/N7/E10c/T12a_train33,57,0.00147,1.0,1.0,0.736842,0.444444,0.538462,0.526316
M3/N7/E10c/T12a_train33,58,0.00076,1.0,1.0,0.736842,0.444444,0.512821,0.486486
M3/N7/E10c/T12a_train33,59,0.000931,1.0,1.0,0.736842,0.444444,0.512821,0.486486
M3/N7/E10c/T12a_train33,60,0.00216,1.0,1.0,0.736842,0.444444,0.487179,0.444444
M3/N7/E10c/T12a_train33,61,0.000887,1.0,1.0,0.789474,0.5,0.487179,0.444444
M3/N7/E10c/T12a_train33,62,0.000366,1.0,1.0,0.789474,0.5,0.487179,0.444444
M3/N7/E10c/T12a_train33,63,7.4e-05,1.0,1.0,0.789474,0.5,0.487179,0.444444
M3/N7/E10c/T12a_train33,64,0.001797,1.0,1.0,0.789474,0.5,0.487179,0.444444
M3/N7/E10c/T12a_train33,65,0.000532,1.0,1.0,0.789474,0.5,0.487179,0.444444
M3/N7/E10c/T12a_train33,66,0.000395,1.0,1.0,0.789474,0.5,0.487179,0.444444
M3/N7/E10c/T12a_train33,67,0.007078,1.0,1.0,0.789474,0.5,0.487179,0.444444
M3/N7/E10c/T12a_train33,68,0.000409,1.0,1.0,0.842105,0.571429,0.487179,0.444444
M3/N7/E10c/T12a_train33,69,0.000659,1.0,1.0,0.842105,0.571429,0.487179,0.444444
M3/N7/E10c/T12a_train33,70,0.00111,1.0,1.0,0.842105,0.571429,0.487179,0.444444
M3/N7/E10c/T12a_train33,71,0.000442,1.0,1.0,0.842105,0.571429,0.487179,0.444444
M3/N7/E10c/T12a_train33,72,0.002361,1.0,1.0,0.842105,0.571429,0.487179,0.444444
M3/N7/E10c/T12a_train33,73,0.001216,1.0,1.0,0.842105,0.571429,0.487179,0.444444
M3/N7/E10c/T12a_train33,74,0.000212,1.0,1.0,0.842105,0.571429,0.512821,0.457143
M3/N7/E10c/T12a_train33,75,0.004533,1.0,1.0,0.842105,0.571429,0.512821,0.457143
M3/N7/E10c/T12a_train33,76,0.000572,1.0,1.0,0.842105,0.571429,0.512821,0.457143
M3/N7/E10c/T12a_train33,77,0.000258,1.0,1.0,0.842105,0.571429,0.512821,0.457143
M3/N7/E10c/T12a_train33,78,2.3e-05,1.0,1.0,0.842105,0.571429,0.512821,0.457143
M3/N7/E10c/T12a_train33,79,1.5e-05,1.0,1.0,0.894737,0.666667,0.512821,0.457143
M3/N7/E10c/T12a_train33,80,0.000212,1.0,1.0,0.894737,0.666667,0.512821,0.457143
M3/N7/E10c/T12a_train33,81,0.001912,1.0,1.0,0.894737,0.666667,0.512821,0.457143
M3/N7/E10c/T12a_train33,82,0.000216,1.0,1.0,0.894737,0.666667,0.512821,0.457143
M3/N7/E10c/T12a_train33,83,0.000238,1.0,1.0,0.894737,0.666667,0.512821,0.457143
M3/N7/E10c/T12a_train33,84,6.9e-05,1.0,1.0,0.894737,0.666667,0.512821,0.457143
M3/N7/E10c/T12a_train33,85,0.000452,1.0,1.0,0.842105,0.571429,0.512821,0.457143
M3/N7/E10c/T12a_train33,86,0.000125,1.0,1.0,0.842105,0.571429,0.512821,0.457143
M3/N7/E10c/T12a_train33,87,0.000329,1.0,1.0,0.842105,0.571429,0.512821,0.457143
M3/N7/E10c/T12a_train33,88,0.000126,1.0,1.0,0.842105,0.571429,0.512821,0.457143
M3/N7/E10c/T12a_train33,89,0.00022,1.0,1.0,0.842105,0.571429,0.512821,0.457143
M3/N7/E10c/T12a_train33,90,7.6e-05,1.0,1.0,0.842105,0.571429,0.512821,0.457143
