experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N7/E10b/T12a_train61,1,0.617387,0.434783,0.380952,0.0,0.0,0.285714,0.444444
M3/N7/E10b/T12a_train61,2,0.577066,0.782609,0.0,0.857143,0.0,0.714286,0.0
M3/N7/E10b/T12a_train61,3,0.402664,0.782609,0.0,0.857143,0.0,0.714286,0.0
M3/N7/E10b/T12a_train61,4,0.429231,0.782609,0.0,0.857143,0.0,0.714286,0.0
M3/N7/E10b/T12a_train61,5,0.518096,0.782609,0.0,0.857143,0.0,0.714286,0.0
M3/N7/E10b/T12a_train61,6,0.30648,0.826087,0.333333,0.857143,0.0,0.714286,0.0
M3/N7/E10b/T12a_train61,7,0.311956,0.956522,0.888889,0.857143,0.0,0.714286,0.0
M3/N7/E10b/T12a_train61,8,0.218005,1.0,1.0,0.714286,0.0,0.714286,0.0
M3/N7/E10b/T12a_train61,9,0.226402,1.0,1.0,0.714286,0.0,0.571429,0.25
M3/N7/E10b/T12a_train61,10,0.111092,1.0,1.0,0.571429,0.0,0.5,0.363636
M3/N7/E10b/T12a_train61,11,0.065082,0.956522,0.909091,0.571429,0.0,0.5,0.461538
M3/N7/E10b/T12a_train61,12,0.069207,1.0,1.0,0.571429,0.0,0.5,0.461538
M3/N7/E10b/T12a_train61,13,0.073863,1.0,1.0,0.571429,0.4,0.5,0.461538
M3/N7/E10b/T12a_train61,14,0.093787,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,15,0.030249,1.0,1.0,0.714286,0.5,0.428571,0.428571
M3/N7/E10b/T12a_train61,16,0.045509,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,17,0.021477,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,18,0.008925,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,19,0.035825,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,20,0.009509,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,21,0.003376,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,22,0.003942,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,23,0.028932,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,24,0.00204,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,25,0.000861,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,26,0.001738,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,27,0.000321,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,28,0.000203,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,29,0.000379,1.0,1.0,0.571429,0.4,0.428571,0.428571
M3/N7/E10b/T12a_train61,30,0.001106,1.0,1.0,0.571429,0.4,0.5,0.461538
M3/N7/E10b/T12a_train61,31,0.00037,1.0,1.0,0.571429,0.4,0.5,0.461538
M3/N7/E10b/T12a_train61,32,0.000183,1.0,1.0,0.571429,0.4,0.5,0.461538
M3/N7/E10b/T12a_train61,33,0.000857,1.0,1.0,0.571429,0.4,0.5,0.461538
M3/N7/E10b/T12a_train61,34,0.000186,1.0,1.0,0.571429,0.4,0.5,0.461538
M3/N7/E10b/T12a_train61,35,0.001298,1.0,1.0,0.571429,0.4,0.5,0.461538
M3/N7/E10b/T12a_train61,36,0.000359,1.0,1.0,0.571429,0.4,0.5,0.461538
M3/N7/E10b/T12a_train61,37,0.001686,1.0,1.0,0.571429,0.4,0.5,0.461538
M3/N7/E10b/T12a_train61,38,0.000167,1.0,1.0,0.571429,0.4,0.5,0.461538
M3/N7/E10b/T12a_train61,39,2.2e-05,1.0,1.0,0.714286,0.5,0.5,0.461538
M3/N7/E10b/T12a_train61,40,9.3e-05,1.0,1.0,0.714286,0.5,0.5,0.461538
M3/N7/E10b/T12a_train61,41,7.6e-05,1.0,1.0,0.714286,0.5,0.5,0.461538
M3/N7/E10b/T12a_train61,42,4.1e-05,1.0,1.0,0.714286,0.5,0.5,0.461538
M3/N7/E10b/T12a_train61,43,0.000209,1.0,1.0,0.714286,0.5,0.571429,0.5
M3/N7/E10b/T12a_train61,44,0.000943,1.0,1.0,0.571429,0.0,0.642857,0.545455
M3/N7/E10b/T12a_train61,45,4.9e-05,1.0,1.0,0.571429,0.0,0.642857,0.545455
M3/N7/E10b/T12a_train61,46,2.8e-05,1.0,1.0,0.571429,0.0,0.642857,0.545455
M3/N7/E10b/T12a_train61,47,4.4e-05,1.0,1.0,0.571429,0.0,0.642857,0.545455
M3/N7/E10b/T12a_train61,48,2.8e-05,1.0,1.0,0.714286,0.0,0.642857,0.545455
M3/N7/E10b/T12a_train61,49,5.2e-05,1.0,1.0,0.714286,0.0,0.571429,0.4
M3/N7/E10b/T12a_train61,50,5.7e-05,1.0,1.0,0.714286,0.0,0.5,0.222222
M3/N7/E10b/T12a_train61,51,4.5e-05,1.0,1.0,0.714286,0.0,0.5,0.222222
M3/N7/E10b/T12a_train61,52,0.00015,1.0,1.0,0.714286,0.0,0.5,0.222222
M3/N7/E10b/T12a_train61,53,0.000125,1.0,1.0,0.714286,0.0,0.5,0.222222
M3/N7/E10b/T12a_train61,54,4.5e-05,1.0,1.0,0.714286,0.0,0.5,0.222222
M3/N7/E10b/T12a_train61,55,0.000181,1.0,1.0,0.714286,0.0,0.5,0.222222
M3/N7/E10b/T12a_train61,56,0.000497,1.0,1.0,0.714286,0.0,0.571429,0.25
M3/N7/E10b/T12a_train61,57,0.001162,1.0,1.0,0.714286,0.0,0.571429,0.25
M3/N7/E10b/T12a_train61,58,8.5e-05,1.0,1.0,0.714286,0.0,0.571429,0.0
M3/N7/E10b/T12a_train61,59,0.000379,1.0,1.0,0.714286,0.0,0.571429,0.0
M3/N7/E10b/T12a_train61,60,2.2e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,61,1.9e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,62,0.000184,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,63,0.000993,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,64,6.8e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,65,7.2e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,66,1.7e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,67,8.5e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,68,1.4e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,69,0.000926,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,70,9.8e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,71,1.3e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,72,4.4e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,73,4.7e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,74,8.7e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,75,4.1e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,76,0.000382,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,77,3e-06,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,78,0.000275,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,79,1e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,80,8e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,81,4.9e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,82,5.7e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,83,0.000107,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,84,0.000218,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,85,5.5e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,86,4e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,87,0.00019,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,88,2.2e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,89,4e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,90,0.000967,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,91,5e-06,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,92,3e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,93,1.1e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,94,8e-06,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,95,0.000108,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,96,6e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,97,9e-06,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,98,6.9e-05,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,99,4e-06,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,100,9e-06,1.0,1.0,0.714286,0.0,0.642857,0.0
M3/N7/E10b/T12a_train61,1,0.730851,0.518031,0.682504,0.54717,0.707317,0.508386,0.674079
M3/N7/E10b/T12a_train61,2,0.72504,0.594161,0.695316,0.614256,0.71517,0.583857,0.683665
M3/N7/E10b/T12a_train61,3,0.667946,0.481969,0.0,0.45283,0.0,0.491614,0.0
