experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N7/E10c/T12b_train26,1,0.815854,0.783784,0.0,0.619048,0.0,0.926829,0.0
M3/N7/E10c/T12b_train26,2,0.443418,0.783784,0.0,0.619048,0.0,0.926829,0.0
M3/N7/E10c/T12b_train26,3,0.568448,0.783784,0.0,0.619048,0.0,0.926829,0.0
M3/N7/E10c/T12b_train26,4,0.504922,0.783784,0.0,0.619048,0.0,0.926829,0.0
M3/N7/E10c/T12b_train26,5,0.444316,0.783784,0.0,0.619048,0.0,0.926829,0.0
M3/N7/E10c/T12b_train26,6,0.352522,0.783784,0.0,0.619048,0.0,0.926829,0.0
M3/N7/E10c/T12b_train26,7,0.333044,0.783784,0.0,0.619048,0.0,0.926829,0.0
M3/N7/E10c/T12b_train26,8,0.295973,0.783784,0.0,0.619048,0.0,0.926829,0.0
M3/N7/E10c/T12b_train26,9,0.296013,0.891892,0.714286,0.714286,0.4,0.829268,0.0
M3/N7/E10c/T12b_train26,10,0.262058,0.918919,0.8125,0.714286,0.5,0.707317,0.0
M3/N7/E10c/T12b_train26,11,0.278843,0.864865,0.722222,0.619048,0.428571,0.682927,0.0
M3/N7/E10c/T12b_train26,12,0.231271,0.891892,0.789474,0.571429,0.4,0.634146,0.0
M3/N7/E10c/T12b_train26,13,0.21113,0.959459,0.914286,0.619048,0.428571,0.634146,0.0
M3/N7/E10c/T12b_train26,14,0.20884,0.972973,0.941176,0.619048,0.428571,0.682927,0.0
M3/N7/E10c/T12b_train26,15,0.162831,0.972973,0.941176,0.619048,0.428571,0.707317,0.0
M3/N7/E10c/T12b_train26,16,0.167492,0.972973,0.941176,0.619048,0.428571,0.682927,0.0
M3/N7/E10c/T12b_train26,17,0.130256,0.972973,0.941176,0.666667,0.533333,0.682927,0.0
M3/N7/E10c/T12b_train26,18,0.128921,0.972973,0.941176,0.619048,0.5,0.682927,0.0
M3/N7/E10c/T12b_train26,19,0.144337,0.959459,0.914286,0.619048,0.5,0.682927,0.0
M3/N7/E10c/T12b_train26,20,0.089983,0.945946,0.888889,0.714286,0.666667,0.658537,0.0
M3/N7/E10c/T12b_train26,21,0.0985,0.945946,0.888889,0.714286,0.666667,0.658537,0.0
M3/N7/E10c/T12b_train26,22,0.107946,0.945946,0.888889,0.714286,0.666667,0.634146,0.0
M3/N7/E10c/T12b_train26,23,0.079482,0.945946,0.888889,0.714286,0.666667,0.609756,0.0
M3/N7/E10c/T12b_train26,24,0.070731,0.945946,0.888889,0.714286,0.666667,0.609756,0.0
M3/N7/E10c/T12b_train26,25,0.067027,0.945946,0.888889,0.714286,0.666667,0.609756,0.0
M3/N7/E10c/T12b_train26,26,0.050914,0.945946,0.888889,0.714286,0.666667,0.609756,0.0
M3/N7/E10c/T12b_train26,27,0.039301,0.945946,0.888889,0.714286,0.666667,0.609756,0.0
M3/N7/E10c/T12b_train26,28,0.042706,0.945946,0.888889,0.714286,0.666667,0.609756,0.0
M3/N7/E10c/T12b_train26,29,0.034704,0.945946,0.888889,0.714286,0.666667,0.609756,0.0
M3/N7/E10c/T12b_train26,30,0.030575,0.945946,0.888889,0.714286,0.666667,0.609756,0.0
M3/N7/E10c/T12b_train26,31,0.056961,0.959459,0.914286,0.714286,0.666667,0.609756,0.0
M3/N7/E10c/T12b_train26,32,0.02556,0.959459,0.914286,0.714286,0.666667,0.609756,0.0
M3/N7/E10c/T12b_train26,33,0.01397,0.959459,0.914286,0.714286,0.666667,0.609756,0.0
M3/N7/E10c/T12b_train26,34,0.017642,0.972973,0.941176,0.666667,0.588235,0.634146,0.0
M3/N7/E10c/T12b_train26,35,0.024325,0.972973,0.941176,0.666667,0.588235,0.658537,0.0
M3/N7/E10c/T12b_train26,36,0.025957,0.972973,0.941176,0.619048,0.5,0.658537,0.0
M3/N7/E10c/T12b_train26,37,0.014564,0.972973,0.941176,0.619048,0.5,0.658537,0.0
M3/N7/E10c/T12b_train26,38,0.00517,0.972973,0.941176,0.619048,0.5,0.658537,0.0
M3/N7/E10c/T12b_train26,39,0.023053,0.972973,0.941176,0.619048,0.5,0.658537,0.0
M3/N7/E10c/T12b_train26,40,0.006366,0.986486,0.969697,0.619048,0.5,0.658537,0.0
M3/N7/E10c/T12b_train26,41,0.008,0.986486,0.969697,0.619048,0.5,0.658537,0.0
M3/N7/E10c/T12b_train26,42,0.011909,0.986486,0.969697,0.619048,0.5,0.658537,0.0
M3/N7/E10c/T12b_train26,43,0.00751,0.986486,0.969697,0.619048,0.5,0.658537,0.0
M3/N7/E10c/T12b_train26,44,0.007902,0.986486,0.969697,0.619048,0.5,0.658537,0.0
M3/N7/E10c/T12b_train26,45,0.020922,0.986486,0.969697,0.666667,0.533333,0.658537,0.0
M3/N7/E10c/T12b_train26,46,0.012689,0.986486,0.969697,0.666667,0.533333,0.658537,0.0
M3/N7/E10c/T12b_train26,47,0.015402,0.986486,0.969697,0.666667,0.533333,0.658537,0.0
M3/N7/E10c/T12b_train26,48,0.007023,1.0,1.0,0.666667,0.533333,0.658537,0.0
M3/N7/E10c/T12b_train26,49,0.00137,1.0,1.0,0.619048,0.5,0.658537,0.0
M3/N7/E10c/T12b_train26,50,0.001043,1.0,1.0,0.619048,0.5,0.658537,0.0
M3/N7/E10c/T12b_train26,51,0.010846,1.0,1.0,0.666667,0.533333,0.658537,0.0
M3/N7/E10c/T12b_train26,52,0.001328,1.0,1.0,0.666667,0.533333,0.682927,0.0
M3/N7/E10c/T12b_train26,53,0.000752,1.0,1.0,0.666667,0.533333,0.707317,0.0
M3/N7/E10c/T12b_train26,54,0.006926,1.0,1.0,0.666667,0.533333,0.707317,0.0
M3/N7/E10c/T12b_train26,55,0.001479,1.0,1.0,0.666667,0.533333,0.707317,0.0
M3/N7/E10c/T12b_train26,56,0.00618,1.0,1.0,0.666667,0.533333,0.707317,0.0
M3/N7/E10c/T12b_train26,57,0.002007,1.0,1.0,0.714286,0.571429,0.707317,0.0
M3/N7/E10c/T12b_train26,58,0.005271,1.0,1.0,0.714286,0.571429,0.707317,0.0
M3/N7/E10c/T12b_train26,59,0.002136,1.0,1.0,0.714286,0.571429,0.707317,0.0
M3/N7/E10c/T12b_train26,60,0.000358,1.0,1.0,0.714286,0.571429,0.731707,0.0
M3/N7/E10c/T12b_train26,61,0.015425,1.0,1.0,0.714286,0.571429,0.731707,0.0
M3/N7/E10c/T12b_train26,62,0.000952,1.0,1.0,0.761905,0.615385,0.731707,0.0
M3/N7/E10c/T12b_train26,63,0.000333,1.0,1.0,0.761905,0.615385,0.731707,0.0
M3/N7/E10c/T12b_train26,64,0.000246,1.0,1.0,0.761905,0.615385,0.731707,0.0
M3/N7/E10c/T12b_train26,65,0.008166,1.0,1.0,0.761905,0.615385,0.731707,0.0
M3/N7/E10c/T12b_train26,66,0.002513,1.0,1.0,0.761905,0.615385,0.731707,0.0
M3/N7/E10c/T12b_train26,67,0.000569,1.0,1.0,0.761905,0.615385,0.731707,0.0
M3/N7/E10c/T12b_train26,68,0.018291,1.0,1.0,0.761905,0.615385,0.731707,0.0
M3/N7/E10c/T12b_train26,69,0.000749,1.0,1.0,0.761905,0.615385,0.731707,0.0
M3/N7/E10c/T12b_train26,70,0.001491,1.0,1.0,0.714286,0.5,0.731707,0.0
M3/N7/E10c/T12b_train26,71,0.000597,1.0,1.0,0.714286,0.5,0.731707,0.0
M3/N7/E10c/T12b_train26,72,0.000251,1.0,1.0,0.714286,0.5,0.731707,0.0
M3/N7/E10c/T12b_train26,73,0.002693,1.0,1.0,0.714286,0.5,0.731707,0.0
