experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N7/E10b/T12a_train47,1,0.992662,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,2,0.372998,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,3,0.214094,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,4,0.227797,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,5,0.333417,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,6,0.365885,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,7,0.315484,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,8,0.336847,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,9,0.262693,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,10,0.251422,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,11,0.224666,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,12,0.276509,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,13,0.186421,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,14,0.097166,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,15,0.059622,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,16,0.087287,0.923077,0.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,17,0.063074,0.961538,0.666667,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,18,0.057455,0.961538,0.666667,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,19,0.037959,0.961538,0.666667,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,20,0.04723,1.0,1.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,21,0.03991,1.0,1.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,22,0.022539,1.0,1.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,23,0.035161,1.0,1.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,24,0.045971,1.0,1.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,25,0.025449,1.0,1.0,0.875,0.0,0.933333,0.0
M3/N7/E10b/T12a_train47,26,0.008175,1.0,1.0,0.875,0.0,0.866667,0.0
M3/N7/E10b/T12a_train47,27,0.020949,1.0,1.0,0.75,0.0,0.866667,0.0
M3/N7/E10b/T12a_train47,28,0.020071,1.0,1.0,0.75,0.0,0.866667,0.0
