experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N7/E10c/T12b_train41,1,0.771364,0.307692,0.470588,0.384615,0.555556,0.352941,0.521739
M3/N7/E10c/T12b_train41,2,0.580939,0.692308,0.0,0.615385,0.0,0.647059,0.0
M3/N7/E10c/T12b_train41,3,0.608263,0.692308,0.0,0.615385,0.0,0.647059,0.0
M3/N7/E10c/T12b_train41,4,0.58436,0.692308,0.0,0.615385,0.0,0.647059,0.0
M3/N7/E10c/T12b_train41,5,0.496512,0.725275,0.193548,0.615385,0.0,0.647059,0.0
M3/N7/E10c/T12b_train41,6,0.416365,0.824176,0.636364,0.692308,0.333333,0.705882,0.285714
M3/N7/E10c/T12b_train41,7,0.421374,0.912088,0.851852,0.730769,0.533333,0.803922,0.615385
M3/N7/E10c/T12b_train41,8,0.386876,0.923077,0.872727,0.730769,0.533333,0.803922,0.615385
M3/N7/E10c/T12b_train41,9,0.342021,0.912088,0.857143,0.769231,0.571429,0.803922,0.615385
M3/N7/E10c/T12b_train41,10,0.333829,0.912088,0.857143,0.769231,0.571429,0.803922,0.642857
M3/N7/E10c/T12b_train41,11,0.299142,0.934066,0.896552,0.692308,0.5,0.784314,0.62069
M3/N7/E10c/T12b_train41,12,0.267577,0.934066,0.896552,0.730769,0.588235,0.745098,0.580645
M3/N7/E10c/T12b_train41,13,0.307271,0.945055,0.915254,0.769231,0.7,0.686275,0.555556
M3/N7/E10c/T12b_train41,14,0.242355,0.945055,0.915254,0.769231,0.727273,0.627451,0.536585
M3/N7/E10c/T12b_train41,15,0.185543,0.934066,0.903226,0.807692,0.8,0.607843,0.545455
M3/N7/E10c/T12b_train41,16,0.183379,0.857143,0.811594,0.692308,0.714286,0.588235,0.571429
M3/N7/E10c/T12b_train41,17,0.186742,0.813187,0.767123,0.653846,0.689655,0.529412,0.555556
M3/N7/E10c/T12b_train41,18,0.182678,0.736264,0.7,0.615385,0.666667,0.529412,0.555556
M3/N7/E10c/T12b_train41,19,0.151796,0.714286,0.682927,0.576923,0.645161,0.54902,0.596491
M3/N7/E10c/T12b_train41,20,0.140208,0.703297,0.674699,0.576923,0.645161,0.509804,0.545455
M3/N7/E10c/T12b_train41,21,0.128031,0.736264,0.7,0.576923,0.645161,0.529412,0.555556
M3/N7/E10c/T12b_train41,22,0.134208,0.769231,0.727273,0.653846,0.689655,0.54902,0.566038
M3/N7/E10c/T12b_train41,23,0.120825,0.813187,0.767123,0.653846,0.689655,0.568627,0.56
M3/N7/E10c/T12b_train41,24,0.131523,0.857143,0.811594,0.730769,0.740741,0.588235,0.571429
M3/N7/E10c/T12b_train41,25,0.074208,0.879121,0.835821,0.730769,0.740741,0.588235,0.571429
M3/N7/E10c/T12b_train41,26,0.106536,0.857143,0.811594,0.730769,0.740741,0.588235,0.571429
M3/N7/E10c/T12b_train41,27,0.088444,0.846154,0.8,0.730769,0.740741,0.588235,0.571429
M3/N7/E10c/T12b_train41,28,0.085738,0.835165,0.788732,0.730769,0.740741,0.588235,0.571429
M3/N7/E10c/T12b_train41,29,0.095265,0.802198,0.756757,0.653846,0.689655,0.54902,0.54902
M3/N7/E10c/T12b_train41,30,0.059384,0.769231,0.727273,0.653846,0.689655,0.568627,0.576923
M3/N7/E10c/T12b_train41,31,0.059778,0.747253,0.708861,0.615385,0.666667,0.509804,0.528302
M3/N7/E10c/T12b_train41,32,0.055877,0.747253,0.708861,0.615385,0.666667,0.509804,0.528302
M3/N7/E10c/T12b_train41,33,0.053602,0.813187,0.767123,0.615385,0.666667,0.54902,0.54902
M3/N7/E10c/T12b_train41,34,0.05958,0.857143,0.811594,0.692308,0.714286,0.568627,0.56
M3/N7/E10c/T12b_train41,35,0.047316,0.912088,0.875,0.730769,0.740741,0.627451,0.595745
M3/N7/E10c/T12b_train41,36,0.056353,0.923077,0.888889,0.769231,0.769231,0.627451,0.577778
