experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N7/E10c/T12a_train16,1,0.769242,0.278481,0.435644,0.272727,0.428571,0.295455,0.45614
M3/N7/E10c/T12a_train16,2,0.570066,0.278481,0.435644,0.272727,0.428571,0.295455,0.45614
M3/N7/E10c/T12a_train16,3,0.675642,0.443038,0.5,0.363636,0.461538,0.363636,0.481481
M3/N7/E10c/T12a_train16,4,0.547546,0.78481,0.711864,0.681818,0.533333,0.545455,0.545455
M3/N7/E10c/T12a_train16,5,0.462932,0.797468,0.724138,0.772727,0.615385,0.681818,0.611111
M3/N7/E10c/T12a_train16,6,0.445584,0.797468,0.724138,0.772727,0.615385,0.681818,0.631579
M3/N7/E10c/T12a_train16,7,0.41256,0.810127,0.736842,0.772727,0.615385,0.704545,0.648649
M3/N7/E10c/T12a_train16,8,0.319554,0.835443,0.763636,0.772727,0.615385,0.75,0.685714
M3/N7/E10c/T12a_train16,9,0.332969,0.848101,0.777778,0.772727,0.615385,0.727273,0.625
M3/N7/E10c/T12a_train16,10,0.318837,0.974684,0.954545,0.909091,0.8,0.818182,0.636364
M3/N7/E10c/T12a_train16,11,0.271818,0.898734,0.789474,0.818182,0.5,0.795455,0.526316
M3/N7/E10c/T12a_train16,12,0.227798,0.898734,0.789474,0.818182,0.5,0.818182,0.555556
M3/N7/E10c/T12a_train16,13,0.200185,0.898734,0.789474,0.818182,0.5,0.818182,0.555556
M3/N7/E10c/T12a_train16,14,0.151972,0.911392,0.820513,0.818182,0.5,0.795455,0.526316
M3/N7/E10c/T12a_train16,15,0.158484,0.924051,0.85,0.818182,0.5,0.818182,0.6
M3/N7/E10c/T12a_train16,16,0.190572,0.987342,0.977778,0.909091,0.8,0.863636,0.769231
M3/N7/E10c/T12a_train16,17,0.108186,0.974684,0.956522,0.909091,0.8,0.840909,0.774194
M3/N7/E10c/T12a_train16,18,0.136987,0.936709,0.897959,0.863636,0.727273,0.772727,0.705882
M3/N7/E10c/T12a_train16,19,0.095695,0.924051,0.88,0.772727,0.615385,0.772727,0.705882
M3/N7/E10c/T12a_train16,20,0.054467,0.924051,0.88,0.727273,0.571429,0.772727,0.705882
M3/N7/E10c/T12a_train16,21,0.0767,0.911392,0.862745,0.727273,0.571429,0.75,0.685714
M3/N7/E10c/T12a_train16,22,0.066174,0.911392,0.862745,0.727273,0.571429,0.772727,0.705882
M3/N7/E10c/T12a_train16,23,0.063691,0.924051,0.88,0.681818,0.533333,0.772727,0.705882
M3/N7/E10c/T12a_train16,24,0.058851,0.924051,0.88,0.727273,0.571429,0.772727,0.705882
M3/N7/E10c/T12a_train16,25,0.047253,0.949367,0.916667,0.727273,0.571429,0.772727,0.705882
M3/N7/E10c/T12a_train16,26,0.038099,0.949367,0.916667,0.727273,0.571429,0.772727,0.705882
M3/N7/E10c/T12a_train16,27,0.022636,0.949367,0.916667,0.772727,0.615385,0.772727,0.705882
M3/N7/E10c/T12a_train16,28,0.043932,0.949367,0.916667,0.772727,0.615385,0.795455,0.727273
M3/N7/E10c/T12a_train16,29,0.024496,0.949367,0.916667,0.772727,0.615385,0.795455,0.727273
M3/N7/E10c/T12a_train16,30,0.022896,0.936709,0.897959,0.727273,0.571429,0.795455,0.727273
M3/N7/E10c/T12a_train16,31,0.048359,0.962025,0.93617,0.772727,0.615385,0.795455,0.727273
M3/N7/E10c/T12a_train16,32,0.019054,0.974684,0.956522,0.772727,0.615385,0.795455,0.727273
M3/N7/E10c/T12a_train16,33,0.036849,0.987342,0.977778,0.772727,0.615385,0.795455,0.727273
M3/N7/E10c/T12a_train16,34,0.017175,0.987342,0.977778,0.772727,0.615385,0.795455,0.727273
M3/N7/E10c/T12a_train16,35,0.016744,0.987342,0.977778,0.818182,0.666667,0.795455,0.727273
M3/N7/E10c/T12a_train16,36,0.010562,0.974684,0.956522,0.863636,0.727273,0.795455,0.727273
M3/N7/E10c/T12a_train16,37,0.008294,0.974684,0.956522,0.863636,0.727273,0.795455,0.727273
M3/N7/E10c/T12a_train16,38,0.042779,1.0,1.0,0.863636,0.727273,0.795455,0.727273
M3/N7/E10c/T12a_train16,39,0.009304,1.0,1.0,0.863636,0.727273,0.840909,0.774194
M3/N7/E10c/T12a_train16,40,0.004615,1.0,1.0,0.863636,0.727273,0.818182,0.733333
M3/N7/E10c/T12a_train16,41,0.023208,1.0,1.0,0.863636,0.727273,0.818182,0.733333
M3/N7/E10c/T12a_train16,42,0.012409,1.0,1.0,0.863636,0.727273,0.818182,0.733333
M3/N7/E10c/T12a_train16,43,0.00978,1.0,1.0,0.863636,0.727273,0.818182,0.733333
M3/N7/E10c/T12a_train16,44,0.006423,1.0,1.0,0.863636,0.727273,0.818182,0.733333
M3/N7/E10c/T12a_train16,45,0.00896,1.0,1.0,0.863636,0.727273,0.840909,0.758621
M3/N7/E10c/T12a_train16,46,0.002393,1.0,1.0,0.863636,0.727273,0.840909,0.758621
M3/N7/E10c/T12a_train16,47,0.007576,1.0,1.0,0.863636,0.727273,0.840909,0.758621
M3/N7/E10c/T12a_train16,48,0.000752,1.0,1.0,0.863636,0.727273,0.840909,0.758621
M3/N7/E10c/T12a_train16,49,0.007277,1.0,1.0,0.863636,0.727273,0.840909,0.758621
M3/N7/E10c/T12a_train16,50,0.015444,1.0,1.0,0.909091,0.8,0.863636,0.785714
M3/N7/E10c/T12a_train16,51,0.000506,1.0,1.0,0.909091,0.8,0.863636,0.785714
M3/N7/E10c/T12a_train16,52,0.000869,1.0,1.0,0.909091,0.8,0.863636,0.785714
M3/N7/E10c/T12a_train16,53,0.009564,1.0,1.0,0.909091,0.8,0.863636,0.785714
M3/N7/E10c/T12a_train16,54,0.000929,1.0,1.0,0.909091,0.8,0.863636,0.785714
M3/N7/E10c/T12a_train16,55,0.002038,1.0,1.0,0.909091,0.8,0.863636,0.785714
M3/N7/E10c/T12a_train16,56,0.001499,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,57,0.000947,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,58,0.000374,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,59,0.003104,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,60,0.003418,1.0,1.0,0.863636,0.727273,0.886364,0.814815
M3/N7/E10c/T12a_train16,61,0.003232,1.0,1.0,0.863636,0.727273,0.886364,0.814815
M3/N7/E10c/T12a_train16,62,0.002283,1.0,1.0,0.863636,0.727273,0.886364,0.814815
M3/N7/E10c/T12a_train16,63,0.001364,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,64,0.0015,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,65,0.00187,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,66,0.000532,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,67,0.003608,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,68,0.005625,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,69,0.001948,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,70,0.01468,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,71,0.000382,1.0,1.0,0.909091,0.8,0.863636,0.769231
M3/N7/E10c/T12a_train16,72,0.00516,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,73,0.000622,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,74,0.007528,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,75,0.002158,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,76,0.0025,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,77,0.001532,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,78,0.006197,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,79,0.000225,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,80,0.007537,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,81,0.000479,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,82,0.001098,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,83,0.001584,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,84,0.000378,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,85,0.000532,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,86,0.000583,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,87,0.000784,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,88,0.000109,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,89,0.000167,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,90,8e-05,1.0,1.0,0.909091,0.8,0.886364,0.814815
M3/N7/E10c/T12a_train16,91,3.6e-05,1.0,1.0,0.863636,0.727273,0.886364,0.814815
