experiment_id,epoch,loss,train_acc,train_f1,val_acc,val_f1,test_acc,test_f1
M3/N7/E11a/T12b_train68,1,0.559366,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,2,0.35993,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,3,0.326779,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,4,0.262817,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,5,0.255646,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,6,0.282637,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,7,0.28661,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,8,0.353029,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,9,0.266538,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,10,0.273166,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,11,0.276383,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,12,0.168454,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,13,0.07641,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,14,0.120428,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,15,0.067071,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,16,0.114952,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,17,0.065596,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,18,0.093785,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,19,0.053093,0.928571,0.0,1.0,0.0,0.625,0.0
M3/N7/E11a/T12b_train68,20,0.015758,0.928571,0.0,1.0,0.0,0.625,0.0
