Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12a,categorical,0.9567875266075134,0.7266666666666667,0.8833333333333333,0.7604092359542847,0.7266666666666667,,,,0.5826353370550138,final_score,0.0,,0.5826353370550138,0.585569881172529,0.0,0.5826353370550138,-0.007080914210139274,graph_lift,0.0,1000,130.415,7.250427333922261,2.3655266638301,18,train,False,,,,0
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09444428980350494,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,130.415,7.250427333922261,,18,train,False,,,,0
M1,N7,E10b,T12a,categorical,1.1055006980895996,0.68,0.8733333333333333,0.7174092531204224,0.68,,,,0.5299472218024277,final_score,0.0,,0.5299472218024277,0.5412811561220279,0.0,0.5299472218024277,-0.02470780189404037,graph_lift,0.0,1000,130.661,7.2721683415079115,2.4031174329209217,18,train,False,,,,1
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09580329060554504,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,130.661,7.2721683415079115,,18,train,False,,,,1
M1,N7,E10b,T12a,categorical,1.0448079109191895,0.7166666666666667,0.8566666666666667,0.7354560494422913,0.7166666666666667,,,,0.5557700824890661,final_score,0.07049236244578776,,0.5557700824890661,0.5220804008885567,0.07049236244578776,0.5557700824890661,0.07049236244578776,graph_lift,7.0492362445787755,1000,134.048,7.247702458283311,2.3920726910571597,18,train,False,,,,2
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09666035324335098,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,134.048,7.247702458283311,,18,train,False,,,,2
M1,N7,E10b,T12a,categorical,1.0322703123092651,0.7233333333333334,0.8833333333333333,0.7573776245117188,0.7233333333333334,,,,0.5496795499045408,final_score,0.0,,0.5496795499045408,0.5603317830704047,0.0,0.5496795499045408,-0.024227889930851176,graph_lift,0.0,1000,135.502,7.265949791697949,2.3726144625127072,18,train,False,,,,3
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09053024649620056,final_score,0.09881351982493014,,0.15607398911313608,0.06353897949854083,0.09881351982493014,0.15607398911313608,0.09881351982493014,graph_lift,9.881351982493014,1000,135.502,7.265949791697949,,18,train,False,,,,3
M1,N7,E10b,T12a,categorical,1.057200312614441,0.7133333333333334,0.88,0.7472003698348999,0.7133333333333334,,,,0.5606993673855685,final_score,0.0,,0.5606993673855685,0.5698713467002685,0.0,0.5606993673855685,-0.02132380450439005,graph_lift,0.0,1000,130.462,7.251963988434811,2.402910732768787,18,train,False,,,,4
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0739029049873352,final_score,0.0,,0.26097090607708134,0.33590557193193266,0.0,0.26097090607708134,-0.11283736572349432,graph_lift,0.0,1000,130.462,7.251963988434811,,18,train,False,,,,4
M1,N7,E10b,T12a,categorical,1.0458933115005493,0.7033333333333334,0.85,0.7424575686454773,0.7033333333333334,,,,0.5549519455190937,final_score,0.0,,0.5549519455190937,0.5584005479672162,0.0,0.5549519455190937,-0.007809344944265207,graph_lift,0.0,1000,127.871,7.266763744180336,2.362344106964197,18,train,False,,,,5
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.11203715205192566,final_score,0.050697089398296855,,0.10695034025555898,0.059257430087943944,0.050697089398296855,0.10695034025555898,0.050697089398296855,graph_lift,5.0697089398296855,1000,127.871,7.266763744180336,,18,train,False,,,,5
M1,N7,E10b,T12a,categorical,1.2128281593322754,0.66,0.8766666666666667,0.6980613470077515,0.66,,,,0.4840486163125406,final_score,0.0,,0.4840486163125406,0.5172847767981636,0.0,0.4840486163125406,-0.0688525219179303,graph_lift,0.0,1000,130.484,7.277705975503222,2.384797051128486,18,train,False,,,,6
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.12193087488412857,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,130.484,7.277705975503222,,18,train,False,,,,6
M1,N7,E10b,T12a,categorical,0.9934670925140381,0.73,0.8966666666666666,0.7625142335891724,0.73,,,,0.5688212435221722,final_score,0.0,,0.5688212435221722,0.5767638203591936,0.0,0.5688212435221722,-0.01876629933613452,graph_lift,0.0,1000,130.496,7.275616620089293,2.38816630064099,18,train,False,,,,7
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0791778638958931,final_score,0.22827713454667348,,0.3500324767464049,0.15777081080552116,0.22827713454667348,0.3500324767464049,0.22827713454667348,graph_lift,22.827713454667347,1000,130.496,7.275616620089293,,18,train,False,,,,7
M1,N7,E10b,T12a,categorical,0.9873426556587219,0.7466666666666667,0.8833333333333333,0.763921320438385,0.7466666666666667,,,,0.5699548420312933,final_score,0.005706905838563321,,0.5699548420312933,0.5674865283748183,0.005706905838563321,0.5699548420312933,0.005706905838563321,graph_lift,0.5706905838563321,1000,132.112,7.27290147341245,2.3342164789814053,18,train,False,,,,8
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.07533849030733109,final_score,0.15723041633318055,,0.15723041633318055,0.0,0.15723041633318055,0.15723041633318055,0.15723041633318055,graph_lift,15.723041633318054,1000,132.112,7.27290147341245,,18,train,False,,,,8
M1,N7,E10b,T12a,categorical,1.1914433240890503,0.69,0.88,0.7157958149909973,0.69,,,,0.5025548905417022,final_score,0.0,,0.5025548905417022,0.5224107497799961,0.0,0.5025548905417022,-0.041575180406902404,graph_lift,0.0,1000,133.045,7.287921745518222,2.3981303281711464,18,train,False,,,,9
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09916845709085464,final_score,0.0,,0.13880025557451695,0.16387819771438739,0.0,0.13880025557451695,-0.0299931685447236,graph_lift,0.0,1000,133.045,7.287921745518222,,18,train,False,,,,9
M1,N7,E10b,T12a,categorical,0.9150089621543884,0.7433333333333333,0.8933333333333333,0.7732309699058533,0.7433333333333333,,,,0.6003938261942043,final_score,0.02848917058983372,,0.6003938261942043,0.5886755332944578,0.02848917058983372,0.6003938261942043,0.02848917058983372,graph_lift,2.848917058983372,1000,127.576,7.233189724389128,2.3570352217965467,18,train,False,,,,10
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.047311559319496155,final_score,0.1387694006770575,,0.484725643720693,0.40169989700274167,0.1387694006770575,0.484725643720693,0.1387694006770575,graph_lift,13.876940067705752,1000,127.576,7.233189724389128,,18,train,False,,,,10
M1,N7,E10b,T12a,categorical,1.0481867790222168,0.72,0.87,0.7471328973770142,0.72,,,,0.5350833331979745,final_score,0.0,,0.5350833331979745,0.5718644719048359,0.0,0.5350833331979745,-0.08591003617594156,graph_lift,0.0,1000,127.208,7.288459131196573,2.3095373796377414,18,train,False,,,,11
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10097777843475342,final_score,0.0,,0.0,0.003131387020204654,0.0,0.0,-0.0031412234064070402,graph_lift,0.0,1000,127.208,7.288459131196573,,18,train,False,,,,11
M1,N7,E10b,T12a,categorical,0.9584559202194214,0.74,0.9,0.7667429447174072,0.74,,,,0.5795101970285106,final_score,0.0214857601951794,,0.5795101970285106,0.5702772776660231,0.0214857601951794,0.5795101970285106,0.0214857601951794,graph_lift,2.14857601951794,1000,127.745,7.261583078166957,2.3355898434129467,18,train,False,,,,12
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.04337626323103905,final_score,0.3991173671434586,,0.5397374338930216,0.23402251797671042,0.3991173671434586,0.5397374338930216,0.3991173671434586,graph_lift,39.91173671434586,1000,127.745,7.261583078166957,,18,train,False,,,,12
M1,N7,E10b,T12a,categorical,1.179534673690796,0.6666666666666666,0.85,0.7142581343650818,0.6666666666666666,,,,0.5043970117724377,final_score,0.0,,0.5043970117724377,0.5068250834403871,0.0,0.5043970117724377,-0.004923347855741878,graph_lift,0.0,1000,130.103,7.248841461517117,2.371883446623695,18,train,False,,,,13
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0983530804514885,final_score,0.0017111392465179304,,0.13908440669030228,0.1376087351511652,0.0017111392465179304,0.13908440669030228,0.0017111392465179304,graph_lift,0.17111392465179304,1000,130.103,7.248841461517117,,18,train,False,,,,13
