dataset,Task_Idx,Node_Idx,Edge_Idx,Text_Idx,mean_score_train,std_score_train,n_samples_train,pct_degenerate,mean_score_test,std_score_test,n_samples_test,leaf
arxiv,M5,N9,E10b,T12e,100.0,0.0,20,0.0,100.0,0.0,20,21
arxiv,M5,N9,E10c,T12a,100.0,0.0,20,0.0,100.0,0.0,20,18
arxiv,M5,N9,E10c,T12b,100.0,0.0,20,0.0,100.0,0.0,20,18
arxiv,M5,N9,E10c,T12e,100.0,0.0,20,0.0,100.0,0.0,20,21
arxiv,M5,N9,E11a,T12a,100.0,0.0,20,0.0,100.0,0.0,20,18
arxiv,M5,N9,E11a,T12b,100.0,0.0,20,0.0,100.0,0.0,20,18
arxiv,M5,N9,E11a,T12e,100.0,0.0,20,0.0,100.0,0.0,20,21
arxiv,M5,N9,E11b,T12a,100.0,0.0,20,0.0,100.0,0.0,20,18
arxiv,M5,N9,E11b,T12b,100.0,0.0,20,0.0,100.0,0.0,20,18
arxiv,M5,N9,E11b,T12e,100.0,0.0,20,0.0,100.0,0.0,20,21
arxiv,M6,N8,E10a,T12a,0.0,0.0,20,1.0,0.0,0.0,20,22
arxiv,M6,N8,E10a,T12b,0.0,0.0,20,1.0,0.0,0.0,20,22
arxiv,M6,N8,E10a,T12e,0.0,0.0,20,1.0,0.0,0.0,20,22
history,M1,N7,E10b,T12a,76.33333333333333,2.410988489619145,20,0.0,73.85,2.9587317497960988,20,5
history,M1,N7,E10b,T12b,74.86666666666666,2.898678868258179,20,0.0,74.03333333333333,2.6839353144086404,20,5
