Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12b,categorical,0.5577058792114258,0.8253424657534246,0.9452054794520548,0.8518927693367004,0.8253424657534246,,,,,accuracy,0.8253424657534246,,82.53424657534246,973,15.947,7.3743249796945305,2.054389273529947,10,train,False,,,15
M1,N7,E10b,T12b,categorical,0.46282410621643066,0.847457627118644,0.9491525423728814,0.878394603729248,0.847457627118644,,,,,accuracy,0.847457627118644,,84.7457627118644,981,16.299,7.397636966217368,2.0860624270703902,10,train,False,,,16
M1,N7,E10b,T12b,categorical,0.5077638030052185,0.8508474576271187,0.9389830508474576,0.8711274862289429,0.8508474576271187,,,,,accuracy,0.8508474576271187,,85.08474576271186,981,16.299,7.397636966217368,2.0860624270703902,10,train,False,,,16
M1,N7,E10b,T12b,categorical,0.45566555857658386,0.8542372881355932,0.9457627118644067,0.8769456744194031,0.8542372881355932,,,,,accuracy,0.8542372881355932,,85.42372881355932,981,16.806,7.437031513647607,2.0496829020828073,10,train,False,,,17
M1,N7,E10b,T12b,categorical,0.4588882625102997,0.8779661016949153,0.9423728813559322,0.885150134563446,0.8779661016949153,,,,,accuracy,0.8779661016949153,,87.79661016949153,981,16.806,7.437031513647607,2.0496829020828073,10,train,False,,,17
M1,N7,E10b,T12b,categorical,0.42509230971336365,0.8809523809523809,0.9659863945578231,0.8875052332878113,0.8809523809523809,,,,,accuracy,0.8809523809523809,,88.09523809523809,980,16.627,7.442786974238589,2.0874748030672223,10,train,False,,,18
M1,N7,E10b,T12b,categorical,0.40129929780960083,0.8809523809523809,0.9727891156462585,0.8931438326835632,0.8809523809523809,,,,,accuracy,0.8809523809523809,,88.09523809523809,980,16.627,7.442786974238589,2.0874748030672223,10,train,False,,,18
M1,N7,E10b,T12b,categorical,0.43528109788894653,0.8537414965986394,0.9421768707482994,0.8801875710487366,0.8537414965986394,,,,,accuracy,0.8537414965986394,,85.37414965986395,980,16.795,7.382069111022585,2.034283542855868,10,train,False,,,19
M1,N7,E10b,T12b,categorical,0.46269920468330383,0.8469387755102041,0.9455782312925171,0.8726121783256531,0.8469387755102041,,,,,accuracy,0.8469387755102041,,84.6938775510204,980,16.795,7.382069111022585,2.034283542855868,10,train,False,,,19
M1,N7,E10b,T12b,categorical,0.6412872076034546,0.8440677966101695,0.9186440677966101,0.8485472202301025,0.8440677966101695,,,,,accuracy,0.8440677966101695,,84.40677966101696,981,15.911,7.433335937662368,2.0530571812234597,10,test,False,,,0
