Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12b,categorical,3.681053638458252,0.17391304347826086,0.3779264214046823,0.17448848485946655,0.17391304347826086,,,,,accuracy,0.17391304347826086,,17.391304347826086,994,15.455,7.550936336080205,3.2574911900866543,47,test,False,,,7
M1,N7,E10b,T12b,categorical,3.7057318687438965,0.17114093959731544,0.32550335570469796,0.1696041077375412,0.17114093959731544,,,,,accuracy,0.17114093959731544,,17.114093959731544,993,15.748,7.487138739355764,3.252009771792051,47,test,False,,,8
M1,N7,E10b,T12b,categorical,3.663059711456299,0.19463087248322147,0.3087248322147651,0.17927923798561096,0.19463087248322147,,,,,accuracy,0.19463087248322147,,19.463087248322147,991,15.089,7.519481216841852,3.2153044629509373,47,test,False,,,9
M1,N7,E10b,T12b,categorical,3.7339508533477783,0.15719063545150502,0.2809364548494983,0.1645081490278244,0.15719063545150502,,,,,accuracy,0.15719063545150502,,15.719063545150503,995,15.468,7.509217749488538,3.2769379984210487,47,test,False,,,10
M1,N7,E10b,T12b,categorical,3.7246503829956055,0.19865319865319866,0.2962962962962963,0.16573664546012878,0.19865319865319866,,,,,accuracy,0.19865319865319866,,19.865319865319865,987,15.536,7.535802277782723,3.2465157497320907,47,test,False,,,11
M1,N7,E10b,T12b,categorical,3.7554543018341064,0.1705685618729097,0.3010033444816054,0.16068314015865326,0.1705685618729097,,,,,accuracy,0.1705685618729097,,17.05685618729097,994,15.348,7.5260117044301795,3.2215906144680275,47,test,False,,,12
M1,N7,E10b,T12b,categorical,3.685659170150757,0.21476510067114093,0.30201342281879195,0.17446081340312958,0.21476510067114093,,,,,accuracy,0.21476510067114093,,21.476510067114095,993,15.66,7.552725209685217,3.216517276663676,47,test,False,,,13
M1,N7,E10b,T12b,categorical,3.7322030067443848,0.2305084745762712,0.31186440677966104,0.1643720418214798,0.2305084745762712,,,,,accuracy,0.2305084745762712,,23.050847457627118,982,16.25,7.558817396189369,3.2003396288204673,47,test,False,,,14
M1,N7,E10b,T12b,categorical,3.7344489097595215,0.22073578595317725,0.2909698996655518,0.16386643052101135,0.22073578595317725,,,,,accuracy,0.22073578595317725,,22.073578595317723,994,15.878,7.53676900419063,3.259583698783651,47,test,False,,,15
M1,N7,E10b,T12b,categorical,3.6839845180511475,0.13087248322147652,0.3187919463087248,0.17289629578590393,0.13087248322147652,,,,,accuracy,0.13087248322147652,,13.087248322147651,991,15.776,7.523813086475161,3.2668929763554657,47,test,False,,,16
M1,N7,E10b,T12b,categorical,3.708921194076538,0.12794612794612795,0.25925925925925924,0.1691349744796753,0.12794612794612795,,,,,accuracy,0.12794612794612795,,12.794612794612794,987,16.204,7.53339077991128,3.2677510181406584,47,test,False,,,17
M1,N7,E10b,T12b,categorical,3.7090871334075928,0.2255892255892256,0.3569023569023569,0.16878613829612732,0.2255892255892256,,,,,accuracy,0.2255892255892256,,22.55892255892256,989,15.673,7.527293408304229,3.242945814542308,47,test,False,,,18
M1,N7,E10b,T12b,categorical,3.7423460483551025,0.1717171717171717,0.2727272727272727,0.16267625987529755,0.1717171717171717,,,,,accuracy,0.1717171717171717,,17.17171717171717,988,15.566,7.542082611625525,3.2844556324097116,47,test,False,,,19
M1,N7,E10b,T12e,categorical,3.820406675338745,0.1598639455782313,0.22789115646258504,0.15026886761188507,0.1598639455782313,,,,,accuracy,0.1598639455782313,,15.98639455782313,980,0.0,0.0,3.2739408258425513,47,train,False,,,0
M1,N7,E10b,T12e,categorical,3.805755376815796,0.04377104377104377,0.12794612794612795,0.1524239331483841,0.04377104377104377,,,,,accuracy,0.04377104377104377,,4.377104377104377,988,0.0,0.0,3.2389935699073416,47,train,False,,,1
M1,N7,E10b,T12e,categorical,3.797994613647461,0.1919191919191919,0.32323232323232326,0.15375877916812897,0.1919191919191919,,,,,accuracy,0.1919191919191919,,19.19191919191919,990,0.0,0.0,3.1935219765300435,47,train,False,,,2
M1,N7,E10b,T12e,categorical,3.8044588565826416,0.18456375838926176,0.26174496644295303,0.15272629261016846,0.18456375838926176,,,,,accuracy,0.18456375838926176,,18.456375838926174,993,0.0,0.0,3.2544080451755177,47,train,False,,,3
M1,N7,E10b,T12e,categorical,3.8198509216308594,0.02348993288590604,0.09395973154362416,0.15031635761260986,0.02348993288590604,,,,,accuracy,0.02348993288590604,,2.348993288590604,991,0.0,0.0,3.2935284891155434,47,train,False,,,4
M1,N7,E10b,T12e,categorical,3.809098720550537,0.040268456375838924,0.12080536912751678,0.15192674100399017,0.040268456375838924,,,,,accuracy,0.040268456375838924,,4.026845637583892,992,0.0,0.0,3.251455148566704,47,train,False,,,5
