Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10a,T12a,categorical,0.49925246834754944,0.8537414965986394,,0.8329750299453735,0.8537414965986394,,,,,accuracy,0.8537414965986394,,85.37414965986395,980,68.619,7.296381181860399,0.4331837096650305,2,train,False,,,0
M1,N7,E10a,T12a,categorical,0.5412991046905518,0.8518518518518519,,0.8092976212501526,0.8518518518518519,,,,,accuracy,0.8518518518518519,,85.18518518518519,988,71.171,7.292496147374388,0.4223577932312212,2,train,False,,,1
M1,N7,E10a,T12a,categorical,0.5538565516471863,0.8316498316498316,,0.8010307550430298,0.8316498316498316,,,,,accuracy,0.8316498316498316,,83.16498316498317,990,70.979,7.312019931721841,0.4287928144674239,2,train,False,,,2
M1,N7,E10a,T12a,categorical,0.5716819763183594,0.8120805369127517,,0.7895407676696777,0.8120805369127517,,,,,accuracy,0.8120805369127517,,81.20805369127517,993,66.069,7.314504909369051,0.471790284212797,2,train,False,,,3
M1,N7,E10a,T12a,categorical,0.5239942073822021,0.8187919463087249,,0.8170911073684692,0.8187919463087249,,,,,accuracy,0.8187919463087249,,81.87919463087249,991,69.446,7.3256473128846515,0.45029043127862006,2,train,False,,,4
M1,N7,E10a,T12a,categorical,0.5291131734848022,0.825503355704698,,0.8141579627990723,0.825503355704698,,,,,accuracy,0.825503355704698,,82.5503355704698,992,68.552,7.281902291794099,0.4434615525576954,2,train,False,,,5
M1,N7,E10a,T12a,categorical,0.5249307751655579,0.8120805369127517,,0.8160126209259033,0.8120805369127517,,,,,accuracy,0.8120805369127517,,81.20805369127517,991,71.512,7.298147136286968,0.45673321489491103,2,train,False,,,6
M1,N7,E10a,T12a,categorical,0.5631976127624512,0.8193979933110368,,0.7949733138084412,0.8193979933110368,,,,,accuracy,0.8193979933110368,,81.93979933110369,994,68.508,7.314719743127351,0.47455173912792975,2,train,False,,,7
M1,N7,E10a,T12a,categorical,0.5558982491493225,0.8271186440677966,,0.799622654914856,0.8271186440677966,,,,,accuracy,0.8271186440677966,,82.71186440677965,983,72.413,7.326899384876668,0.4236783909818366,2,train,False,,,8
M1,N7,E10a,T12a,categorical,0.5920255184173584,0.8080808080808081,,0.7763720154762268,0.8080808080808081,,,,,accuracy,0.8080808080808081,,80.8080808080808,988,70.539,7.2580545347946535,0.4777184128184193,2,train,False,,,9
M1,N7,E10a,T12a,categorical,0.5109269618988037,0.847972972972973,,0.8263662457466125,0.847972972972973,,,,,accuracy,0.847972972972973,,84.7972972972973,985,66.37,7.295705287832417,0.40514773566553625,2,train,False,,,10
M1,N7,E10a,T12a,categorical,0.5447074174880981,0.8160535117056856,,0.805615246295929,0.8160535117056856,,,,,accuracy,0.8160535117056856,,81.60535117056857,994,70.931,7.283467574092641,0.4462174458332665,2,train,False,,,11
M1,N7,E10a,T12a,categorical,0.558157742023468,0.8047138047138047,,0.7973812222480774,0.8047138047138047,,,,,accuracy,0.8047138047138047,,80.47138047138047,989,67.395,7.305941711264974,0.4604578710514483,2,train,False,,,12
M1,N7,E10a,T12a,categorical,0.5485508441925049,0.8451178451178452,,0.8046908974647522,0.8451178451178452,,,,,accuracy,0.8451178451178452,,84.51178451178451,989,70.873,7.293641907238109,0.44260907475056865,2,train,False,,,13
M1,N7,E10a,T12a,categorical,0.5457695722579956,0.8383838383838383,,0.8057653903961182,0.8383838383838383,,,,,accuracy,0.8383838383838383,,83.83838383838383,989,71.341,7.305902455955991,0.4848860253914378,2,train,False,,,14
M1,N7,E10a,T12a,categorical,0.5097927451133728,0.8361204013377926,,0.82533860206604,0.8361204013377926,,,,,accuracy,0.8361204013377926,,83.61204013377926,994,74.068,7.277833203039909,0.46845185135659606,2,train,False,,,15
M1,N7,E10a,T12a,categorical,0.5803036689758301,0.8148148148148148,,0.784191906452179,0.8148148148148148,,,,,accuracy,0.8148148148148148,,81.48148148148148,988,70.003,7.290232696506256,0.483688785985139,2,train,False,,,16
M1,N7,E10a,T12a,categorical,0.5574386715888977,0.8127090301003345,,0.7981667518615723,0.8127090301003345,,,,,accuracy,0.8127090301003345,,81.27090301003345,994,71.694,7.284695760161748,0.457509590010762,2,train,False,,,17
M1,N7,E10a,T12a,categorical,0.5430885553359985,0.8193979933110368,,0.8067982196807861,0.8193979933110368,,,,,accuracy,0.8193979933110368,,81.93979933110369,995,67.332,7.3005294525050894,0.4342981945868303,2,train,False,,,18
M1,N7,E10a,T12a,categorical,0.5571657419204712,0.8120805369127517,,0.7982393503189087,0.8120805369127517,,,,,accuracy,0.8120805369127517,,81.20805369127517,992,66.115,7.3090719560105,0.45486175124945327,2,train,False,,,19
M1,N7,E10a,T12a,categorical,0.5317674875259399,0.8187919463087249,,0.8129999041557312,0.8187919463087249,,,,,accuracy,0.8187919463087249,,81.87919463087249,991,62.532,7.332078652862888,0.45513340244405665,2,test,False,,,0
M1,N7,E10a,T12a,categorical,0.4982142150402069,0.8053691275167785,,0.8258130550384521,0.8053691275167785,,,,,accuracy,0.8053691275167785,,80.53691275167785,992,62.086,7.306993971403129,0.4333988732887457,2,test,False,,,1
M1,N7,E10a,T12a,categorical,0.5598013997077942,0.8338983050847457,,0.7974717020988464,0.8338983050847457,,,,,accuracy,0.8338983050847457,,83.38983050847457,983,67.978,7.306630049092188,0.4621058196637451,2,test,False,,,2
M1,N7,E10a,T12a,categorical,0.5670149326324463,0.8316498316498316,,0.792977511882782,0.8316498316498316,,,,,accuracy,0.8316498316498316,,83.16498316498317,988,64.281,7.309495416164804,0.47316915205172316,2,test,False,,,3
M1,N7,E10a,T12a,categorical,0.49381446838378906,0.802013422818792,,0.8265472054481506,0.802013422818792,,,,,accuracy,0.802013422818792,,80.20134228187919,991,64.208,7.3021454898585,0.463060813652748,2,test,False,,,4
M1,N7,E10a,T12a,categorical,0.49797236919403076,0.8653198653198653,,0.8345734477043152,0.8653198653198653,,,,,accuracy,0.8653198653198653,,86.53198653198653,989,64.547,7.322907141704623,0.4150031635158022,2,test,False,,,5
M1,N7,E10a,T12a,categorical,0.49306005239486694,0.8461538461538461,,0.8354012966156006,0.8461538461538461,,,,,accuracy,0.8461538461538461,,84.61538461538461,994,65.691,7.317730497123874,0.4225345409577076,2,test,False,,,6
M1,N7,E10a,T12a,categorical,0.5402259230613708,0.8260869565217391,,0.8087685108184814,0.8260869565217391,,,,,accuracy,0.8260869565217391,,82.6086956521739,994,60.124,7.333537299979956,0.4294549249540791,2,test,False,,,7
M1,N7,E10a,T12a,categorical,0.5219547748565674,0.8489932885906041,,0.8203926086425781,0.8489932885906041,,,,,accuracy,0.8489932885906041,,84.8993288590604,993,65.32,7.298746403656999,0.42104600479453114,2,test,False,,,8
M1,N7,E10a,T12a,categorical,0.561667799949646,0.8422818791946308,,0.7965715527534485,0.8422818791946308,,,,,accuracy,0.8422818791946308,,84.22818791946308,991,66.861,7.298545757592144,0.4535263574167844,2,test,False,,,9
M1,N7,E10a,T12a,categorical,0.5535294413566589,0.8361204013377926,,0.8009563684463501,0.8361204013377926,,,,,accuracy,0.8361204013377926,,83.61204013377926,995,67.775,7.317506636946337,0.45083069547383325,2,test,False,,,10
M1,N7,E10a,T12a,categorical,0.5704753398895264,0.8080808080808081,,0.7901785969734192,0.8080808080808081,,,,,accuracy,0.8080808080808081,,80.8080808080808,987,69.186,7.3245284592219395,0.46100582280264046,2,test,False,,,11
M1,N7,E10a,T12a,categorical,0.544125497341156,0.862876254180602,,0.8079516887664795,0.862876254180602,,,,,accuracy,0.862876254180602,,86.2876254180602,994,64.571,7.334489078394628,0.4429252079750182,2,test,False,,,12
M1,N7,E10a,T12a,categorical,0.5569366216659546,0.8489932885906041,,0.7996629476547241,0.8489932885906041,,,,,accuracy,0.8489932885906041,,84.8993288590604,993,69.409,7.321358709729123,0.46094363194613586,2,test,False,,,13
M1,N7,E10a,T12a,categorical,0.5910074710845947,0.823728813559322,,0.7775183320045471,0.823728813559322,,,,,accuracy,0.823728813559322,,82.37288135593221,982,70.705,7.327247184250992,0.46710478559444857,2,test,False,,,14
M1,N7,E10a,T12a,categorical,0.5395018458366394,0.8461538461538461,,0.8096081614494324,0.8461538461538461,,,,,accuracy,0.8461538461538461,,84.61538461538461,994,66.403,7.321107467637412,0.45271361565035795,2,test,False,,,15
M1,N7,E10a,T12a,categorical,0.5647177696228027,0.8288590604026845,,0.7943021655082703,0.8288590604026845,,,,,accuracy,0.8288590604026845,,82.88590604026845,991,67.263,7.288997650391316,0.4470251553547314,2,test,False,,,16
M1,N7,E10a,T12a,categorical,0.5341812372207642,0.835016835016835,,0.812685489654541,0.835016835016835,,,,,accuracy,0.835016835016835,,83.5016835016835,987,62.442,7.3496820159982095,0.441479907735421,2,test,False,,,17
M1,N7,E10a,T12a,categorical,0.5120611786842346,0.8417508417508418,,0.8250722885131836,0.8417508417508418,,,,,accuracy,0.8417508417508418,,84.17508417508418,989,68.508,7.30801922284512,0.4620369094644571,2,test,False,,,18
M1,N7,E10a,T12a,categorical,0.5166350603103638,0.8619528619528619,,0.8241375684738159,0.8619528619528619,,,,,accuracy,0.8619528619528619,,86.19528619528619,988,66.731,7.322616922144395,0.4188270917120053,2,test,False,,,19
