Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12a,categorical,1.0654146671295166,0.7333333333333333,0.8766666666666667,0.7551406621932983,0.7333333333333333,,,,,accuracy,0.7333333333333333,,73.33333333333333,1000.0,131.854,7.278653773902584,2.3035439206879165,18.0,test,False,,,5
M1,N7,E10b,T12a,categorical,1.128010392189026,0.7166666666666667,0.8766666666666667,0.7380861639976501,0.7166666666666667,,,,,accuracy,0.7166666666666667,,71.66666666666667,1000.0,132.714,7.258674973740294,2.328731242370615,18.0,test,False,,,6
M1,N7,E10b,T12a,categorical,0.9086208939552308,0.7433333333333333,0.91,0.7738733887672424,0.7433333333333333,,,,,accuracy,0.7433333333333333,,74.33333333333333,1000.0,130.706,7.282535863676299,2.3471716805067393,18.0,test,False,,,7
M1,N7,E10b,T12a,categorical,0.9297922849655152,0.7466666666666667,0.8966666666666666,0.773407518863678,0.7466666666666667,,,,,accuracy,0.7466666666666667,,74.66666666666667,1000.0,127.803,7.253026078944123,2.3731727407972665,18.0,test,False,,,8
M1,N7,E10b,T12a,categorical,0.9440061450004578,0.75,0.8866666666666667,0.7735326886177063,0.75,,,,,accuracy,0.75,,75.0,1000.0,130.588,7.27977962044825,2.4133423140396397,18.0,test,False,,,9
M1,N7,E10b,T12a,categorical,1.1881961822509766,0.7133333333333334,0.8466666666666667,0.7273310422897339,0.7133333333333334,,,,,accuracy,0.7133333333333334,,71.33333333333334,1000.0,132.132,7.283173451720402,2.3815400979373074,18.0,test,False,,,10
M1,N7,E10b,T12a,categorical,1.080156326293945,0.7,0.8666666666666667,0.7356849908828735,0.7,,,,,accuracy,0.7,,70.0,1000.0,132.342,7.256633014295304,2.3770657736559575,18.0,test,False,,,11
M1,N7,E10b,T12a,categorical,0.9995711445808412,0.7333333333333333,0.8666666666666667,0.746321439743042,0.7333333333333333,,,,,accuracy,0.7333333333333333,,73.33333333333333,1000.0,132.694,7.267523621761221,2.3409061891647136,18.0,test,False,,,12
M1,N7,E10b,T12a,categorical,1.0060787200927734,0.6966666666666667,0.8833333333333333,0.7377444505691528,0.6966666666666667,,,,,accuracy,0.6966666666666667,,69.66666666666667,1000.0,133.732,7.280583302653922,2.3933478694205204,18.0,test,False,,,13
M1,N7,E10b,T12a,categorical,1.110046625137329,0.7166666666666667,0.86,0.7412504553794861,0.7166666666666667,,,,,accuracy,0.7166666666666667,,71.66666666666667,1000.0,131.608,7.281429280493961,2.3530178035483047,18.0,test,False,,,14
M1,N7,E10b,T12a,categorical,1.1076912879943848,0.7033333333333334,0.87,0.7325911521911621,0.7033333333333334,,,,,accuracy,0.7033333333333334,,70.33333333333334,1000.0,131.493,7.291825141306311,2.342219994258387,18.0,test,False,,,15
M1,N7,E10b,T12a,categorical,0.9389074444770812,0.7566666666666667,0.8933333333333333,0.7719149589538574,0.7566666666666667,,,,,accuracy,0.7566666666666667,,75.66666666666667,1000.0,132.862,7.284709751035654,2.3358404921663083,18.0,test,False,,,16
M1,N7,E10b,T12a,categorical,0.9010396599769592,0.7733333333333333,0.8966666666666666,0.7867690920829773,0.7733333333333333,,,,,accuracy,0.7733333333333333,,77.33333333333333,1000.0,133.168,7.25803926994654,2.3278437475069667,18.0,test,False,,,17
M1,N7,E10b,T12a,categorical,1.055167317390442,0.73,0.8666666666666667,0.7509961128234863,0.73,,,,,accuracy,0.73,,73.0,1000.0,132.642,7.2624681379714175,2.2993645804000384,18.0,test,False,,,18
M1,N7,E10b,T12a,categorical,0.9856806397438048,0.71,0.8833333333333333,0.7472530007362366,0.71,,,,,accuracy,0.71,,71.0,1000.0,129.687,7.278066802721298,2.3286359223044983,18.0,test,False,,,19
M1,N7,E10b,T12b,categorical,1.346643567085266,0.64,0.8266666666666667,0.6732184290885925,0.64,,,,,accuracy,0.64,,64.0,1000.0,9.425,6.852855578519548,2.3655266638301,18.0,train,False,,,0
M1,N7,E10b,T12b,categorical,1.433774709701538,0.6066666666666667,0.79,0.6452223658561707,0.6066666666666667,,,,,accuracy,0.6066666666666667,,60.66666666666667,1000.0,9.227,6.852973240061511,2.4031174329209217,18.0,train,False,,,1
M1,N7,E10b,T12b,categorical,1.4694373607635498,0.59,0.7766666666666666,0.626424252986908,0.59,,,,,accuracy,0.59,,59.0,1000.0,9.632,6.887551451372585,2.3920726910571597,18.0,train,False,,,2
M1,N7,E10b,T12b,categorical,1.3927831649780271,0.6233333333333333,0.8133333333333334,0.6719042062759399,0.6233333333333333,,,,,accuracy,0.6233333333333333,,62.33333333333333,1000.0,9.658,6.8808180940594985,2.3726144625127072,18.0,train,False,,,3
M1,N7,E10b,T12b,categorical,1.4243944883346558,0.6,0.7766666666666666,0.6459706425666809,0.6,,,,,accuracy,0.6,,60.0,1000.0,9.535,6.864133388500625,2.402910732768787,18.0,train,False,,,4
M1,N7,E10b,T12b,categorical,1.4232802391052246,0.6266666666666667,0.79,0.659878671169281,0.6266666666666667,,,,,accuracy,0.6266666666666667,,62.66666666666667,1000.0,9.5,6.861655491347335,2.362344106964197,18.0,train,False,,,5
M1,N7,E10b,T12b,categorical,1.5770853757858276,0.5166666666666667,0.7733333333333333,0.5966770052909851,0.5166666666666667,,,,,accuracy,0.5166666666666667,,51.66666666666667,1000.0,9.451,6.875119364490252,2.384797051128486,18.0,train,False,,,6
