Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,Predicted_Value,True_Value,sample_idx
M6,N9,E10c,T12a,global_scalar,,,,,,,0.010227697261143476,0.00010460579126560175,,r2,,,,9,216.039,7.643515041238322,,1,train,False,0.01068971585482359,0.00046201859368011355,4
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009645974641898647,9.304482679215174e-05,,r2,,,,11,219.817,7.6828131549888115,,1,train,False,0.010078882798552513,0.00043290815665386617,5
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009606428822735325,9.228347472628e-05,,r2,,,,11,216.934,7.63429276966701,,1,train,False,0.010078882798552513,0.0004724539758171886,6
M6,N9,E10c,T12a,global_scalar,,,,,,,0.01015747248311527,0.0001031742472452439,,r2,,,,10,219.161,7.631405287405881,,1,train,False,0.01063231285661459,0.00047484037349931896,7
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009638317249482498,9.289715940167186e-05,,r2,,,,11,214.565,7.657271824177929,,1,train,False,0.010078882798552513,0.00044056554907001555,8
M6,N9,E10c,T12a,global_scalar,,,,,,,0.0086307090241462,7.448913825947864e-05,,r2,,,,12,227.171,7.66090805540424,,1,train,False,0.009079588577151299,0.0004488795530050993,9
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009580476296832785,9.178552607417484e-05,,r2,,,,10,217.474,7.649946727944115,,1,train,False,0.010036330670118332,0.0004558543732855469,10
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009608655731426552,9.232626496507632e-05,,r2,,,,11,235.122,7.668067874249651,,1,train,False,0.010078882798552513,0.0004702270671259612,11
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009622261801268905,9.258792217215872e-05,,r2,,,,11,213.592,7.654340248767621,,1,train,False,0.010078882798552513,0.0004566209972836077,12
M6,N9,E10c,T12a,global_scalar,,,,,,,0.008616083418019116,7.423689346626397e-05,,r2,,,,12,209.145,7.662639169244226,,1,train,False,0.009079588577151299,0.0004635051591321826,13
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009599677432561293,9.215380680922659e-05,,r2,,,,11,220.625,7.675069616470148,,1,train,False,0.010078882798552513,0.0004792053659912199,14
M6,N9,E10c,T12a,global_scalar,,,,,,,0.00961890528560616,9.252333889346214e-05,,r2,,,,11,211.09,7.652552682642909,,1,train,False,0.010078882798552513,0.00045997751294635236,15
M6,N9,E10c,T12a,global_scalar,,,,,,,0.00960433078580536,9.22431698431686e-05,,r2,,,,11,226.491,7.655106414948081,,1,train,False,0.010078882798552513,0.00047455201274715364,16
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009644129924708977,9.300924200466719e-05,,r2,,,,11,209.037,7.657024892159459,,1,train,False,0.010078882798552513,0.0004347528738435358,17
M6,N9,E10c,T12a,global_scalar,,,,,,,0.009647279483033344,9.307000142375611e-05,,r2,,,,11,218.428,7.651391765772411,,1,train,False,0.010078882798552513,0.000431603315519169,18
