Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12a,categorical,1.8190258461356963,0.44966442953020136,0.7516778523489933,0.526654839515686,0.44966442953020136,,,,0.05307017281983528,final_score,0.05307017281983528,,0.05307017281983528,0.0,0.05307017281983528,0.05307017281983528,0.05307017281983528,graph_lift,5.307017281983528,494,70.39,7.009758393072853,1.9103839522991266,16,train,False,,,,21
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.2533765733242035,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,494,70.39,7.009758393072853,,16,train,False,,,,21
M1,N7,E10b,T12a,categorical,2.0171830460831925,0.41216216216216217,0.6621621621621622,0.48566868901252747,0.41216216216216217,,,,-0.06656104259938123,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,492,73.35,6.997700789978413,1.9622666682612029,16,train,False,,,,22
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.27603477239608765,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,492,73.35,6.997700789978413,,16,train,False,,,,22
M1,N7,E10b,T12a,categorical,1.9665972735430743,0.40540540540540543,0.722972972972973,0.523276686668396,0.40540540540540543,,,,-0.03354374460394194,final_score,0.0,,0.0,0.03747664259339789,0.0,0.0,-0.03893582665294895,graph_lift,0.0,493,74.846,7.021774068855083,2.0246134210858235,16,train,False,,,,23
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.28553497791290283,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,74.846,7.021774068855083,,16,train,False,,,,23
M1,N7,E10b,T12a,categorical,1.9185052820154138,0.46621621621621623,0.722972972972973,0.5066075325012207,0.46621621621621623,,,,-0.062369660237409086,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,68.244,7.05385106563357,1.9019659516257899,16,train,False,,,,24
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.3010558784008026,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,493,68.244,7.05385106563357,,16,train,False,,,,24
M1,N7,E10b,T12a,categorical,2.11883176253146,0.4966442953020134,0.7315436241610739,0.5295575261116028,0.4966442953020134,,,,-0.09521586283837458,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,496,68.736,7.042001105229169,1.886153175661489,16,train,False,,,,25
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.14773981273174286,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,496,68.736,7.042001105229169,,16,train,False,,,,25
