variant,num_nodes,num_edges,mean_degree,isolated_node_fraction,largest_cc_fraction,diameter,n_communities,modularity,mean_community_size,largest_community_fraction,singleton_fraction,pagerank_mean,pagerank_std,pagerank_gini,clustering_coeff_mean,betweenness_mean,link_pred_auc,node_type,homophily
N7_E10b_T12a,8075,242064,59.95393188854489,0.21015479876160992,0.7372136222910217,11.0,1891,0.47527378424523253,4.270227392913802,0.18229102167182662,0.8974087784241143,0.00012383900928792548,0.00013613364505048187,0.5195504351200803,0.45718809783882897,,0.8444401845341245,N7,0.4873297970784586
N7_E10b_T12b,8075,242064,59.95393188854489,0.21015479876160992,0.7372136222910217,11.0,1891,0.47527378424523253,4.270227392913802,0.18229102167182662,0.8974087784241143,0.00012383900928792548,0.00013613364505048187,0.5195504351200803,0.45718809783882897,,0.7875794064399824,N7,0.4873297970784586
N7_E10c_T12a,8075,9027,2.2357894736842105,0.44743034055727554,0.41126934984520125,19.0,4113,0.76736872086251,1.9632871383418429,0.05040247678018576,0.8784342329200098,0.00012383900928792697,0.0001565766196026341,0.5042614559386932,0.08994114629865912,,0.9517935015068757,N7,0.6576935859089399
N7_E10c_T12b,8075,9027,2.2357894736842105,0.44743034055727554,0.41126934984520125,19.0,4113,0.76736872086251,1.9632871383418429,0.05040247678018576,0.8784342329200098,0.00012383900928792697,0.0001565766196026341,0.5042614559386932,0.08994114629865912,,0.9002536860684067,N7,0.6576935859089399
N7_E10c_T12e,8075,9027,2.2357894736842105,0.44743034055727554,0.41126934984520125,19.0,4113,0.76736872086251,1.9632871383418429,0.05040247678018576,0.8784342329200098,0.00012383900928792697,0.0001565766196026341,0.5042614559386932,0.08994114629865912,,0.5,N7,0.6576935859089399
N7_E11a_T12a,8075,426,0.10551083591331269,0.9261919504643963,0.001981424148606811,4.0,7731,0.9846701492208336,1.0444961841935068,0.001981424148606811,0.9674039580908033,0.0001238390092879124,0.00012613180168833478,0.26234565777468055,0.011998034301439876,,1.0,N7,0.7089201877934272
N7_E11a_T12b,8075,1544,0.3824148606811146,0.7856346749226006,0.004582043343653251,7.0,6896,0.9887757053880641,1.1709686774941996,0.004582043343653251,0.919953596287703,0.00012383900928791925,0.0001405406636169035,0.44722956781473844,0.044596942101586066,,1.0,N7,0.7862694300518135
N7_E11b_T12a,8075,313335,77.60619195046439,0.0,0.3442724458204334,99.0,31,0.8895018154461264,260.48387096774195,0.21015479876160992,0.0,0.00012383900928792573,0.0001366140871974632,0.2893898051877289,0.7807695810675316,,0.5188512102205376,N7,0.4083329343992851
N7_E11b_T12b,8075,313335,77.60619195046439,0.0,0.3442724458204334,99.0,31,0.8895018154461264,260.48387096774195,0.21015479876160992,0.0,0.00012383900928792573,0.0001366140871974632,0.2893898051877289,0.7807695810675316,,0.5211810920126887,N7,0.4083329343992851
