Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,train_mean,test_mean,n_train_valid,n_test_valid
M1,N7,E10b,T12a,categorical,40.642559090185735,37.376623220543756,50,50
M1,N7,E10b,T12b,categorical,38.62094930296403,36.33622832684511,50,50
M1,N7,E10c,T12a,categorical,34.493068693537836,35.049623987584646,50,50
M1,N7,E10c,T12b,categorical,33.12945086708754,32.67684364199369,50,50
M1,N7,E10c,T12e,categorical,0.026867958479291205,0.41041083087596825,50,50
M1,N7,E11a,T12a,categorical,33.83218927356702,33.281594472201235,50,50
M1,N7,E11a,T12b,categorical,32.330752309166364,31.01961617286426,50,50
M1,N7,E11b,T12a,categorical,35.670662060701964,35.120253986219126,50,50
M1,N7,E11b,T12b,categorical,32.03705249861434,31.926476068848654,50,50
