node_idx,edge_idx,text_idx,train_mean,num_nodes,num_edges,largest_cc_pct,flagged
N7,E10b,T12a,40.642559090185735,8075,242064,73.72,False
N7,E10b,T12b,38.62094930296403,8075,242064,73.72,False
N7,E10c,T12a,34.49306869353784,8075,9027,41.13,False
N7,E10c,T12b,33.12945086708754,8075,9027,41.13,False
N7,E10c,T12e,0.0268679584792912,8075,9027,41.13,False
N7,E11a,T12a,33.83218927356702,8075,426,0.2,True
N7,E11a,T12b,32.330752309166364,8075,1544,0.46,True
N7,E11b,T12a,35.670662060701964,8075,313335,34.43,False
N7,E11b,T12b,32.03705249861434,8075,313335,34.43,False
