system_name,node_idx,edge_idx,text_idx,train_mean,mean_composite
N7_E10b_T12a_text_based,N7,E10b,T12a,40.642559090185735,0.3753336453480394
N7_E10b_T12b_text_based,N7,E10b,T12b,38.62094930296403,0.3986645011737441
N7_E10c_T12a_text_based,N7,E10c,T12a,34.49306869353784,0.5364508098157519
N7_E10c_T12b_text_based,N7,E10c,T12b,33.12945086708754,0.5524178154217616
N7_E10c_T12e_text_based,N7,E10c,T12e,0.0268679584792912,0.5468742376441212
N7_E11a_T12a_text_based,N7,E11a,T12a,33.83218927356702,0.648560714284802
N7_E11a_T12b_text_based,N7,E11a,T12b,32.330752309166364,0.6188323908311988
N7_E11b_T12a_text_based,N7,E11b,T12a,35.670662060701964,0.39623778561952017
N7_E11b_T12b_text_based,N7,E11b,T12b,32.03705249861434,0.3328076084886197
