Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.1650412082672119,0.0711635664437941,0.1145286970208072,0.0,0.0711635664437941,-0.04897406661414088,graph_lift,880,15.997,7.518117797981741,,47,train,False,,,,2
M1,N8,E10a,T12b,categorical,2.9225761890411377,0.2767527675276753,0.4612546125461255,0.3488482534885406,0.2767527675276753,,,,0.0838568954525461,0.0838568954525461,0.0663573420012015,0.0187433096607364,0.0838568954525461,0.018743309660736517,graph_lift,902,15.976,7.532051806037881,3.2521090720727983,47,train,False,,,,3
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.1860565096139907,0.0,0.0,0.0,0.0,0.0,graph_lift,902,15.976,7.532051806037881,,47,train,False,,,,3
M1,N8,E10a,T12b,categorical,2.8826818466186523,0.3033707865168539,0.49812734082397,0.3653695285320282,0.3033707865168539,,,,0.1116031630784993,0.1116031630784993,0.1216535162921256,0.0,0.1116031630784993,-0.011442356063406198,graph_lift,889,15.526,7.530021364612626,3.2979903420232266,47,train,False,,,,4
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.1957272887229919,0.0,0.0,0.0,0.0,0.0,graph_lift,889,15.526,7.530021364612626,,47,train,False,,,,4
M1,N8,E10a,T12b,categorical,2.6777780055999756,0.3283582089552239,0.5223880597014925,0.3967553973197937,0.3283582089552239,,,,0.1563457353652789,0.1563457353652789,0.1556780094448848,0.0007908427446679,0.1563457353652789,0.0007908427446679358,graph_lift,892,16.107,7.524790897639155,3.254135217443921,47,train,False,,,,5
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.1906634122133255,0.0,0.0,0.0,0.0,0.0,graph_lift,892,16.107,7.524790897639155,,47,train,False,,,,5
M1,N8,E10a,T12b,categorical,2.6218888759613037,0.3568773234200743,0.5947955390334573,0.4182162284851074,0.3568773234200743,,,,0.1491853806236207,0.1491853806236207,0.1510854486493841,0.0,0.1491853806236207,-0.0022382323671333373,graph_lift,896,15.908,7.504946637832015,3.2025056315129636,47,train,False,,,,6
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.194776713848114,0.0,0.0,0.0,0.0,0.0,graph_lift,896,15.908,7.504946637832015,,47,train,False,,,,6
M1,N8,E10a,T12b,categorical,2.815122127532959,0.3395522388059701,0.5149253731343284,0.3808435797691345,0.3395522388059701,,,,0.1299925231584662,0.1299925231584662,0.1269287284491814,0.003509214893582,0.1299925231584662,0.003509214893582113,graph_lift,893,15.893,7.5261571137870575,3.2484512185752052,47,train,False,,,,7
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.1965953409671783,0.0,0.0,0.0,0.0,0.0,graph_lift,893,15.893,7.5261571137870575,,47,train,False,,,,7
M1,N8,E10a,T12b,categorical,2.931870937347412,0.3056603773584905,0.4943396226415094,0.3731129765510559,0.3056603773584905,,,,0.070489493802073,0.070489493802073,0.0992759963784849,0.0,0.070489493802073,-0.0319592932581688,graph_lift,881,16.156,7.506967720286163,3.2409952498452226,47,train,False,,,,8
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.197434663772583,0.0326990770294634,0.0,0.0326990770294634,0.0326990770294634,0.0326990770294634,graph_lift,881,16.156,7.506967720286163,,47,train,False,,,,8
M1,N8,E10a,T12b,categorical,2.8392837047576904,0.3186813186813186,0.5091575091575091,0.3823237717151642,0.3186813186813186,,,,0.0608135346089326,0.0608135346089326,0.1030798278681111,0.0,0.0608135346089326,-0.04712380719313713,graph_lift,909,15.641,7.502746939344552,3.2426340470317294,47,train,False,,,,9
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.2705023884773254,0.0,0.0,0.0,0.0,0.0,graph_lift,909,15.641,7.502746939344552,,47,train,False,,,,9
M1,N8,E10a,T12b,categorical,2.822737455368042,0.320754716981132,0.4792452830188679,0.3763175010681152,0.320754716981132,,,,0.1379021186999844,0.1379021186999844,0.1438047320512355,0.0,0.1379021186999844,-0.006894003707112675,graph_lift,883,16.112,7.530753347560701,3.294578652236697,47,test,False,,,,0
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.1667750477790832,0.0,0.0,0.0,0.0,0.0,graph_lift,883,16.112,7.530753347560701,,47,test,False,,,,0
M1,N8,E10a,T12b,categorical,2.973637819290161,0.3143939393939394,0.4469696969696969,0.3565190136432647,0.3143939393939394,,,,0.0792664284174696,0.0792664284174696,0.0911900555263369,0.0,0.0792664284174696,-0.013120044714929764,graph_lift,878,15.494,7.529993476345614,3.3135369268298924,47,test,False,,,,1
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.1957222670316696,0.0,0.0,0.0,0.0,0.0,graph_lift,878,15.494,7.529993476345614,,47,test,False,,,,1
M1,N8,E10a,T12b,categorical,2.8270063400268555,0.318007662835249,0.5057471264367817,0.3772293031215668,0.318007662835249,,,,0.122044987006694,0.122044987006694,0.1446985554488293,0.0,0.122044987006694,-0.026486063581972596,graph_lift,870,15.821,7.514162288231781,3.2488107857658477,47,test,False,,,,2
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.1708129942417144,0.0,0.0322763226164499,0.0,0.0,-0.03335282929494492,graph_lift,870,15.821,7.514162288231781,,47,test,False,,,,2
M1,N8,E10a,T12b,categorical,2.8957841396331787,0.3026819923371647,0.4636015325670498,0.3657212555408478,0.3026819923371647,,,,0.0850443925948355,0.0850443925948355,0.0961387360763776,0.0,0.0850443925948355,-0.012274387590615447,graph_lift,867,15.876,7.504941832012794,3.23446246757054,47,test,False,,,,3
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.2642469406127929,0.0,0.0,0.0,0.0,0.0,graph_lift,867,15.876,7.504941832012794,,47,test,False,,,,3
M1,N8,E10a,T12b,categorical,2.8794710636138916,0.3358778625954198,0.5152671755725191,0.3814179003238678,0.3358778625954198,,,,0.0964183696854792,0.0964183696854792,0.0962219427262264,0.0002173398188547,0.0964183696854792,0.00021733981885477426,graph_lift,873,15.554,7.518404823962775,3.2432864074300136,47,test,False,,,,4
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.1916635036468505,0.0,0.0897538234299997,0.0,0.0,-0.0986039005054776,graph_lift,873,15.554,7.518404823962775,,47,test,False,,,,4
M1,N8,E10a,T12b,categorical,2.8393094539642334,0.3106060606060606,0.4659090909090909,0.3717373609542846,0.3106060606060606,,,,0.1159433288930432,0.1159433288930432,0.0943196080259233,0.0238756641512217,0.1159433288930432,0.02387566415122171,graph_lift,878,15.508,7.517523972497633,3.263574799418261,47,test,False,,,,5
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.2055158466100692,0.0,0.0,0.0,0.0,0.0,graph_lift,878,15.508,7.517523972497633,,47,test,False,,,,5
M1,N8,E10a,T12b,categorical,2.8907220363616943,0.2829457364341085,0.4612403100775193,0.3601515889167785,0.2829457364341085,,,,0.1009308628636824,0.1009308628636824,0.074200690660601,0.0288725341803879,0.1009308628636824,0.028872534180387995,graph_lift,857,15.137,7.544975984300849,3.2456792858931536,47,test,False,,,,6
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.2016823887825012,0.0,0.0,0.0,0.0,0.0,graph_lift,857,15.137,7.544975984300849,,47,test,False,,,,6
M1,N8,E10a,T12b,categorical,2.891531229019165,0.318007662835249,0.4367816091954023,0.3590562045574188,0.318007662835249,,,,0.0902393780259233,0.0902393780259233,0.0772930136368057,0.0140308511590933,0.0902393780259233,0.014030851159093399,graph_lift,868,15.455,7.550936336080205,3.283133772576751,47,test,False,,,,7
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.1885249614715576,0.0,0.0,0.0,0.0,0.0,graph_lift,868,15.455,7.550936336080205,,47,test,False,,,,7
M1,N8,E10a,T12b,categorical,2.84383487701416,0.3206106870229007,0.4961832061068702,0.3739789426326751,0.3206106870229007,,,,0.1058901321945728,0.1058901321945728,0.1056694514578552,0.0002467552261044,0.1058901321945728,0.0002467552261044173,graph_lift,872,15.748,7.487138739355764,3.239851413848673,47,test,False,,,,8
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.1916068494319915,0.0,0.0,0.0,0.0,0.0,graph_lift,872,15.748,7.487138739355764,,47,test,False,,,,8
M1,N8,E10a,T12b,categorical,2.8950653076171875,0.3449612403100775,0.5077519379844961,0.3831877112388611,0.3449612403100775,,,,0.0992222086130893,0.0992222086130893,0.1086559875539245,0.0,0.0992222086130893,-0.010583768790847102,graph_lift,859,15.089,7.519481216841852,3.22174992971119,47,test,False,,,,9
M5,N8,E10a,T12b,global_categorical,,,,,,,,,0.1553176790475845,0.0326327049661413,0.0,0.0326327049661413,0.0326327049661413,0.0326327049661413,graph_lift,859,15.089,7.519481216841852,,47,test,False,,,,9
M1,N8,E10a,T12e,categorical,2.7535433769226074,0.3169811320754717,0.5094339622641509,0.3814469575881958,0.3169811320754717,,,,0.1544196676249023,0.1544196676249023,0.1653400039212125,0.0,0.1544196676249023,-0.013083574566426661,graph_lift,881,0.0,0.0,3.2790889486625647,47,train,False,,,,0
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.1813098341226577,0.0,0.0,0.0,0.0,0.0,graph_lift,881,0.0,0.0,,47,train,False,,,,0
M1,N8,E10a,T12e,categorical,2.798339366912842,0.3134328358208955,0.5223880597014925,0.3709923326969147,0.3134328358208955,,,,0.1176180633741674,0.1176180633741674,0.1085998196351252,0.0101169417930236,0.1176180633741674,0.010116941793023623,graph_lift,893,0.0,0.0,3.2313609491162514,47,train,False,,,,1
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.2247013449668884,0.0,0.0,0.0,0.0,0.0,graph_lift,893,0.0,0.0,,47,train,False,,,,1
M1,N8,E10a,T12e,categorical,2.63960862159729,0.375,0.5303030303030303,0.4089530110359192,0.375,,,,0.1652741531158574,0.1652741531158574,0.1679179792459429,0.0,0.1652741531158574,-0.003177362404357206,graph_lift,880,0.0,0.0,3.1780018583470007,47,train,False,,,,2
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.1864952594041824,0.0,0.0,0.0,0.0,0.0,graph_lift,880,0.0,0.0,,47,train,False,,,,2
M1,N8,E10a,T12e,categorical,3.0419154167175293,0.2841328413284132,0.4833948339483395,0.3433529436588287,0.2841328413284132,,,,0.0464474848191107,0.0464474848191107,0.0467504318990354,0.0,0.0464474848191107,-0.0003178045813629046,graph_lift,902,0.0,0.0,3.2521090720727983,47,train,False,,,,3
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.1665300726890564,0.0,0.0,0.0,0.0,0.0,graph_lift,902,0.0,0.0,,47,train,False,,,,3
M1,N8,E10a,T12e,categorical,2.913316249847412,0.3033707865168539,0.4756554307116105,0.3583947122097015,0.3033707865168539,,,,0.1021620588105584,0.1021620588105584,0.1197087525148778,0.0,0.1021620588105584,-0.01993282763454484,graph_lift,889,0.0,0.0,3.2979903420232266,47,train,False,,,,4
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.1906996071338653,0.0,0.0,0.0,0.0,0.0,graph_lift,889,0.0,0.0,,47,train,False,,,,4
M1,N8,E10a,T12e,categorical,2.617652654647827,0.3805970149253731,0.5410447761194029,0.4162036776542663,0.3805970149253731,,,,0.1752887451804051,0.1752887451804051,0.1668604454261419,0.0101163120968061,0.1752887451804051,0.010116312096806149,graph_lift,892,0.0,0.0,3.254135217443921,47,train,False,,,,5
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.2010902315378189,0.0,0.0,0.0,0.0,0.0,graph_lift,892,0.0,0.0,,47,train,False,,,,5
M1,N8,E10a,T12e,categorical,2.672826051712036,0.3828996282527881,0.5539033457249071,0.4163717329502105,0.3828996282527881,,,,0.1326559815880565,0.1326559815880565,0.1443041510735944,0.0,0.1326559815880565,-0.013612511384918155,graph_lift,896,0.0,0.0,3.2025056315129636,47,train,False,,,,6
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.1867679208517074,0.0,0.0,0.0,0.0,0.0,graph_lift,896,0.0,0.0,,47,train,False,,,,6
M1,N8,E10a,T12e,categorical,2.8398492336273193,0.3507462686567164,0.5373134328358209,0.388749748468399,0.3507462686567164,,,,0.1223507026492568,0.1223507026492568,0.1192191989918827,0.0035553722944345,0.1223507026492568,0.0035553722944345234,graph_lift,893,0.0,0.0,3.2484512185752052,47,train,False,,,,7
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.1706875115633011,0.0,0.0,0.0,0.0,0.0,graph_lift,893,0.0,0.0,,47,train,False,,,,7
M1,N8,E10a,T12e,categorical,2.812638282775879,0.3245283018867924,0.5207547169811321,0.38331139087677,0.3245283018867924,,,,0.1082906450547984,0.1082906450547984,0.0918217916101276,0.018133944739622,0.1082906450547984,0.018133944739621943,graph_lift,881,0.0,0.0,3.2409952498452226,47,train,False,,,,8
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.2135711908340454,0.0,0.0,0.0,0.0,0.0,graph_lift,881,0.0,0.0,,47,train,False,,,,8
M1,N8,E10a,T12e,categorical,2.7718193531036377,0.3663003663003663,0.5128205128205128,0.3974609375,0.3663003663003663,,,,0.0831296091238864,0.0831296091238864,0.0759883351204266,0.0077285539510916,0.0831296091238864,0.0077285539510916395,graph_lift,909,0.0,0.0,3.2426340470317294,47,train,False,,,,9
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.2770956456661224,0.0,0.0,0.0,0.0,0.0,graph_lift,909,0.0,0.0,,47,train,False,,,,9
M1,N8,E10a,T12e,categorical,2.822082757949829,0.3358490566037735,0.4754716981132075,0.3726426362991333,0.3358490566037735,,,,0.1381021035621925,0.1381021035621925,0.1404428338734261,0.0,0.1381021035621925,-0.0027231816608331593,graph_lift,883,0.0,0.0,3.294578652236697,47,test,False,,,,0
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.1465975046157837,0.0,0.0,0.0,0.0,0.0,graph_lift,883,0.0,0.0,,47,test,False,,,,0
M1,N8,E10a,T12e,categorical,3.014441728591919,0.2878787878787879,0.4545454545454545,0.3438321053981781,0.2878787878787879,,,,0.0666322485986699,0.0666322485986699,0.0593451819393622,0.0077468020355559,0.0666322485986699,0.007746802035555985,graph_lift,878,0.0,0.0,3.3135369268298924,47,test,False,,,,1
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.2181920111179351,0.0,0.0,0.0,0.0,0.0,graph_lift,878,0.0,0.0,,47,test,False,,,,1
M1,N8,E10a,T12e,categorical,2.898758888244629,0.3065134099616858,0.4712643678160919,0.3637895882129669,0.3065134099616858,,,,0.0997615146283084,0.0997615146283084,0.1040373733114549,0.0,0.0997615146283084,-0.004772362770253006,graph_lift,870,0.0,0.0,3.2488107857658477,47,test,False,,,,2
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.2011047601699829,0.0,0.0,0.0,0.0,0.0,graph_lift,870,0.0,0.0,,47,test,False,,,,2
M1,N8,E10a,T12e,categorical,2.8115570545196533,0.3295019157088122,0.5172413793103449,0.3915519714355469,0.3295019157088122,,,,0.1116568964684091,0.1116568964684091,0.1122224345268151,0.0,0.1116568964684091,-0.0006370267512950445,graph_lift,867,0.0,0.0,3.23446246757054,47,test,False,,,,3
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.2087654024362564,0.0,0.0,0.0,0.0,0.0,graph_lift,867,0.0,0.0,,47,test,False,,,,3
M1,N8,E10a,T12e,categorical,2.841726541519165,0.3358778625954198,0.5076335877862596,0.3861298859119415,0.3358778625954198,,,,0.1082626887100552,0.1082626887100552,0.0969921527904945,0.0124811051801921,0.1082626887100552,0.01248110518019213,graph_lift,873,0.0,0.0,3.2432864074300136,47,test,False,,,,4
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.1524381786584854,0.1984854517781404,0.1729254036463046,0.0309041629914904,0.1984854517781404,0.030904162991490472,graph_lift,873,0.0,0.0,,47,test,False,,,,4
M1,N8,E10a,T12e,categorical,2.8580708503723145,0.3106060606060606,0.4621212121212121,0.3751022517681122,0.3106060606060606,,,,0.1101017259543174,0.1101017259543174,0.1120688668478055,0.0,0.1101017259543174,-0.002215420565899811,graph_lift,878,0.0,0.0,3.263574799418261,47,test,False,,,,5
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.2030494958162307,0.0,0.0,0.0,0.0,0.0,graph_lift,878,0.0,0.0,,47,test,False,,,,5
M1,N8,E10a,T12e,categorical,2.9431777000427246,0.2906976744186046,0.4612403100775193,0.3510463237762451,0.2906976744186046,,,,0.0846161509570344,0.0846161509570344,0.0893373475448467,0.0,0.0846161509570344,-0.005184352927051448,graph_lift,857,0.0,0.0,3.2456792858931536,47,test,False,,,,6
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.2133039981126785,0.0,0.0,0.0,0.0,0.0,graph_lift,857,0.0,0.0,,47,test,False,,,,6
M1,N8,E10a,T12e,categorical,2.9430713653564453,0.2988505747126437,0.4406130268199233,0.3492369651794433,0.2988505747126437,,,,0.074023349926784,0.074023349926784,0.0759079370297453,0.0,0.074023349926784,-0.0020393932363229937,graph_lift,868,0.0,0.0,3.283133772576751,47,test,False,,,,7
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.1816435903310775,0.0,0.0,0.0,0.0,0.0,graph_lift,868,0.0,0.0,,47,test,False,,,,7
M1,N8,E10a,T12e,categorical,2.864290475845337,0.3587786259541984,0.4809160305343511,0.3735130727291107,0.3587786259541984,,,,0.0994588231571657,0.0994588231571657,0.1211889542736036,0.0,0.0994588231571657,-0.024726738725133438,graph_lift,872,0.0,0.0,3.239851413848673,47,test,False,,,,8
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.2080579102039337,0.0,0.0,0.0,0.0,0.0,graph_lift,872,0.0,0.0,,47,test,False,,,,8
M1,N8,E10a,T12e,categorical,2.8015477657318115,0.3604651162790697,0.5232558139534884,0.396781861782074,0.3604651162790697,,,,0.1283195324948799,0.1283195324948799,0.119170024131348,0.0103873716996391,0.1283195324948799,0.010387371699639183,graph_lift,859,0.0,0.0,3.22174992971119,47,test,False,,,,9
M5,N8,E10a,T12e,global_categorical,,,,,,,,,0.1797229945659637,0.0,0.0,0.0,0.0,0.0,graph_lift,859,0.0,0.0,,47,test,False,,,,9
M1,N8,E10b,T12a,categorical,2.8494768142700195,0.3018867924528302,0.4754716981132075,0.3680046796798706,0.3018867924528302,,,,0.1249596491391863,0.1249596491391863,0.1528419878680061,0.0,0.1249596491391863,-0.03291279587694617,graph_lift,881,68.618,7.296330850432762,3.2790889486625647,47,train,False,,,,0
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.1619872748851776,0.0642906581006501,0.0377732545993864,0.027558372938619,0.0642906581006501,0.027558372938618996,graph_lift,881,68.618,7.296330850432762,,47,train,False,,,,0
M1,N8,E10b,T12a,categorical,2.910013198852539,0.2798507462686567,0.4440298507462686,0.350237488746643,0.2798507462686567,,,,0.0824046869014857,0.0824046869014857,0.09659143707775,0.0,0.0824046869014857,-0.01570358169992823,graph_lift,893,71.171,7.29249614737439,3.2313609491162514,47,train,False,,,,1
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.2296041995286941,0.0,0.0,0.0,0.0,0.0,graph_lift,893,71.171,7.29249614737439,,47,train,False,,,,1
M1,N8,E10b,T12a,categorical,2.624430894851685,0.3636363636363636,0.5265151515151515,0.4078929126262665,0.3636363636363636,,,,0.1700738651185152,0.1700738651185152,0.1775870045585932,0.0,0.1700738651185152,-0.00913548239354552,graph_lift,880,70.979,7.312019931721842,3.1780018583470007,47,train,False,,,,2
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.1592522263526916,0.1037434134520555,0.062960488092219,0.0435231650763625,0.1037434134520555,0.043523165076362495,graph_lift,880,70.979,7.312019931721842,,47,train,False,,,,2
M1,N8,E10b,T12a,categorical,2.994393110275269,0.2398523985239852,0.4538745387453874,0.3304999768733978,0.2398523985239852,,,,0.0613443479648324,0.0613443479648324,0.0520337555483229,0.009821649738061,0.0613443479648324,0.009821649738061017,graph_lift,902,66.069,7.31450490936905,3.2521090720727983,47,train,False,,,,3
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.2096932381391525,0.0,0.0,0.0,0.0,0.0,graph_lift,902,66.069,7.31450490936905,,47,train,False,,,,3
M1,N8,E10b,T12a,categorical,2.952831268310547,0.2808988764044944,0.4569288389513108,0.3474404513835907,0.2808988764044944,,,,0.0899841953158562,0.0899841953158562,0.129339296007489,0.0,0.0899841953158562,-0.04520142061214619,graph_lift,889,69.446,7.325647312884652,3.2979903420232266,47,train,False,,,,4
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.1999664604663849,0.0,0.0,0.0,0.0,0.0,graph_lift,889,69.446,7.325647312884652,,47,train,False,,,,4
M1,N8,E10b,T12a,categorical,2.608677387237549,0.3544776119402985,0.5746268656716418,0.4163229167461395,0.3544776119402985,,,,0.1781164274065829,0.1781164274065829,0.1554513442630102,0.0268369181451058,0.1781164274065829,0.026836918145105776,graph_lift,892,68.552,7.281902291794099,3.254135217443921,47,train,False,,,,5
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.1873243153095245,0.0,0.0,0.0,0.0,0.0,graph_lift,892,68.552,7.281902291794099,,47,train,False,,,,5
M1,N8,E10b,T12a,categorical,2.59370756149292,0.3605947955390334,0.5724907063197026,0.4195619225502014,0.3605947955390334,,,,0.1583303139338543,0.1583303139338543,0.1469613453300375,0.0133276124611438,0.1583303139338543,0.013327612461143886,graph_lift,896,71.512,7.298147136286968,3.2025056315129636,47,train,False,,,,6
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.2030514031648636,0.0,0.0,0.0,0.0,0.0,graph_lift,896,71.512,7.298147136286968,,47,train,False,,,,6
M1,N8,E10b,T12a,categorical,2.8188061714172363,0.3358208955223881,0.5186567164179104,0.3854379653930664,0.3358208955223881,,,,0.1288539993078484,0.1288539993078484,0.1256302932367559,0.0036868913071407,0.1288539993078484,0.0036868913071406383,graph_lift,893,68.508,7.314719743127351,3.2484512185752052,47,train,False,,,,7
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.1629853397607803,0.0,0.0,0.0,0.0,0.0,graph_lift,893,68.508,7.314719743127351,,47,train,False,,,,7
M1,N8,E10b,T12a,categorical,2.8595283031463623,0.320754716981132,0.490566037735849,0.3762649297714233,0.320754716981132,,,,0.0934247333353243,0.0934247333353243,0.0915814817878962,0.0020290774686713,0.0934247333353243,0.002029077468671474,graph_lift,881,72.413,7.326899384876667,3.2409952498452226,47,train,False,,,,8
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.2172048091888427,0.0,0.0,0.0,0.0,0.0,graph_lift,881,72.413,7.326899384876667,,47,train,False,,,,8
M1,N8,E10b,T12a,categorical,2.776315689086914,0.358974358974359,0.4908424908424908,0.3941653072834015,0.358974358974359,,,,0.0816422504523568,0.0816422504523568,0.0849419947127475,0.0,0.0816422504523568,-0.0036060492791982687,graph_lift,909,70.539,7.258054534794653,3.2426340470317294,47,train,False,,,,9
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.2861148715019226,0.0,0.0,0.0,0.0,0.0,graph_lift,909,70.539,7.258054534794653,,47,train,False,,,,9
M1,N8,E10b,T12a,categorical,2.838758945465088,0.3169811320754717,0.4792452830188679,0.3619163632392883,0.3169811320754717,,,,0.1330089962940547,0.1330089962940547,0.1412961635826932,0.0,0.1330089962940547,-0.009650786379637386,graph_lift,883,62.532,7.33207865286289,3.294578652236697,47,test,False,,,,0
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.1768362075090408,0.0,0.0,0.0,0.0,0.0,graph_lift,883,62.532,7.33207865286289,,47,test,False,,,,0
M1,N8,E10b,T12a,categorical,3.072792053222656,0.2727272727272727,0.428030303030303,0.3263474106788635,0.2727272727272727,,,,0.0485651252053863,0.0485651252053863,0.0745626496529165,0.0,0.0485651252053863,-0.028092149552619496,graph_lift,878,62.086,7.30699397140313,3.3135369268298924,47,test,False,,,,1
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.1796758770942688,0.0,0.0,0.0,0.0,0.0,graph_lift,878,62.086,7.30699397140313,,47,test,False,,,,1
M1,N8,E10b,T12a,categorical,2.78495192527771,0.2988505747126437,0.5019157088122606,0.3699599206447601,0.2988505747126437,,,,0.1351053982171188,0.1351053982171188,0.1282946429466269,0.0078131391706875,0.1351053982171188,0.007813139170687575,graph_lift,870,67.977,7.3065959450589375,3.2488107857658477,47,test,False,,,,2
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.17163747549057,0.0,0.0,0.0,0.0,0.0,graph_lift,870,67.977,7.3065959450589375,,47,test,False,,,,2
M1,N8,E10b,T12a,categorical,2.874598741531372,0.3065134099616858,0.4904214559386973,0.3642482161521911,0.3065134099616858,,,,0.0917381938573433,0.0917381938573433,0.1031804755041631,0.0,0.0917381938573433,-0.012758733874858794,graph_lift,867,64.281,7.309495416164802,3.23446246757054,47,test,False,,,,3
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.25031378865242,0.0,0.0,0.0,0.0,0.0,graph_lift,867,64.281,7.309495416164802,,47,test,False,,,,3
M1,N8,E10b,T12a,categorical,2.8662962913513184,0.3091603053435114,0.4770992366412214,0.3735673129558563,0.3091603053435114,,,,0.1005526929755979,0.1005526929755979,0.1051819215556839,0.0,0.1005526929755979,-0.005173373998136181,graph_lift,873,64.207,7.302092825266745,3.2432864074300136,47,test,False,,,,4
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.1810675412416458,0.047953276579888,0.0629384551523519,0.0,0.047953276579888,-0.01599166954919728,graph_lift,873,64.207,7.302092825266745,,47,test,False,,,,4
M1,N8,E10b,T12a,categorical,2.8840346336364746,0.303030303030303,0.4431818181818182,0.3602678179740906,0.303030303030303,,,,0.1020175665602605,0.1020175665602605,0.1156274576213842,0.0,0.1020175665602605,-0.015389318877447761,graph_lift,878,64.546,7.322863100377273,3.263574799418261,47,test,False,,,,5
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.2231454700231552,0.0,0.0,0.0,0.0,0.0,graph_lift,878,64.546,7.322863100377273,,47,test,False,,,,5
M1,N8,E10b,T12a,categorical,2.955949544906616,0.2829457364341085,0.4689922480620155,0.3494940400123596,0.2829457364341085,,,,0.0806438297685108,0.0806438297685108,0.0972547661158678,0.0,0.0806438297685108,-0.018400469727086945,graph_lift,857,65.691,7.3177304971238755,3.2456792858931536,47,test,False,,,,6
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.2122533172369003,0.0,0.0,0.0,0.0,0.0,graph_lift,857,65.691,7.3177304971238755,,47,test,False,,,,6
M1,N8,E10b,T12a,categorical,2.9125280380249023,0.2835249042145594,0.4406130268199233,0.3499852418899536,0.2835249042145594,,,,0.0836331696159294,0.0836331696159294,0.0948981650475678,0.0,0.0836331696159294,-0.0124461082682817,graph_lift,868,60.124,7.333537299979956,3.283133772576751,47,test,False,,,,7
M5,N8,E10b,T12a,global_categorical,,,,,,,,,0.1899464875459671,0.0,0.0,0.0,0.0,0.0,graph_lift,868,60.124,7.333537299979956,,47,test,False,,,,7
M1,N8,E10b,T12a,categorical,2.869457483291626,0.3167938931297709,0.4732824427480916,0.3702534735202789,0.3167938931297709,,,,0.0978342965257689,0.0978342965257689,0.1066877469383019,0.0,0.0978342965257689,-0.009910812688608127,graph_lift,872,65.32,7.298746403657,3.239851413848673,47,test,False,,,,8
