Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12b,categorical,0.8626523613929749,0.7333333333333333,0.9233333333333332,0.7737755179405212,0.7333333333333333,,,,0.3624978556272176,0.3624978556272176,0.2404800748865343,0.1606511912409076,0.3624978556272176,0.1606511912409077,graph_lift,1000.0,10.237,6.691766659008028,1.3335399472977525,11.0,train,False,,,,2
M5,N7,E10b,T12b,global_categorical,,,,,,,,,0.0830612182617187,0.0,0.0,0.0,0.0,0.0,graph_lift,1000.0,10.237,6.691766659008028,,11.0,train,False,,,,2
M1,N7,E10b,T12b,categorical,0.8173391819000244,0.7466666666666667,0.91,0.7882024049758911,0.7466666666666667,,,,0.3611364446305387,0.3611364446305387,0.2666168495265277,0.1288816017152686,0.3611364446305387,0.12888160171526863,graph_lift,1000.0,9.99,6.732215792267835,1.3223657103782769,10.0,train,False,,,,3
M5,N7,E10b,T12b,global_categorical,,,,,,,,,0.0819700360298156,0.0,0.0,0.0,0.0,0.0,graph_lift,1000.0,9.99,6.732215792267835,,10.0,train,False,,,,3
M1,N7,E10b,T12b,categorical,0.8023316264152527,0.7733333333333333,0.95,0.7988729476928711,0.7733333333333333,,,,0.3608937943605929,0.3608937943605929,0.3953313855248448,0.0,0.3608937943605929,-0.05695283389918184,graph_lift,1000.0,9.68,6.7444412168326355,1.2786680974452962,9.0,train,False,,,,4
M5,N7,E10b,T12b,global_categorical,,,,,,,,,0.0911688208580017,0.0,0.0,0.0,0.0,0.0,graph_lift,1000.0,9.68,6.7444412168326355,,9.0,train,False,,,,4
M1,N7,E10b,T12b,categorical,0.7683404684066772,0.79,0.93,0.8104711174964905,0.79,,,,0.4359381841348778,0.4359381841348778,0.3271750070180126,0.1616515115391633,0.4359381841348778,0.16165151153916327,graph_lift,1000.0,10.177,6.759003065393868,1.3539656857810132,11.0,train,False,,,,5
M5,N7,E10b,T12b,global_categorical,,,,,,,,,0.0939350053668022,0.0,0.0,0.0,0.0,0.0,graph_lift,1000.0,10.177,6.759003065393868,,11.0,train,False,,,,5
M1,N7,E10b,T12b,categorical,0.9060168266296388,0.7633333333333333,0.8933333333333333,0.7783513069152832,0.7633333333333333,,,,0.372868395214863,0.372868395214863,0.1946702346208725,0.221273530738181,0.372868395214863,0.22127353073818104,graph_lift,1000.0,9.926,6.677920915572357,1.434705340673147,11.0,train,False,,,,6
M5,N7,E10b,T12b,global_categorical,,,,,,,,,0.073468342423439,0.0,0.0,0.0,0.0,0.0,graph_lift,1000.0,9.926,6.677920915572357,,11.0,train,False,,,,6
