Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx
M1,N7,E10b,T12a,categorical,1.2031357288360596,0.6933333333333334,0.8666666666666667,0.7110903859138489,0.6933333333333334,,,,0.4881718700963875,0.4881718700963875,0.474984684933731,0.0251177152060639,0.4881718700963875,0.02511771520606397,graph_lift,1000.0,130.484,7.277705975503222,2.384797051128486,18.0,train,False,,,,6
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1112001836299896,0.0,0.086393338255855,0.0,0.0,-0.09456294691516753,graph_lift,1000.0,130.484,7.277705975503222,,18.0,train,False,,,,6
M1,N7,E10b,T12a,categorical,1.0316357612609863,0.74,0.87,0.7558267116546631,0.74,,,,0.5522555145145107,0.5522555145145107,0.5580503607203794,0.0,0.5522555145145107,-0.013112005737382871,graph_lift,1000.0,130.496,7.275616620089293,2.38816630064099,18.0,train,False,,,,7
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1114970296621322,0.0847258987068016,0.0375179203139296,0.0490481634819317,0.0847258987068016,0.0490481634819317,graph_lift,1000.0,130.496,7.275616620089293,,18.0,train,False,,,,7
M1,N7,E10b,T12a,categorical,0.9517493844032288,0.7533333333333333,0.9,0.7684271931648254,0.7533333333333333,,,,0.5854577782740191,0.5854577782740191,0.5610808049390199,0.0555386358338975,0.5854577782740191,0.05553863583389755,graph_lift,1000.0,132.112,7.27290147341245,2.3342164789814053,18.0,train,False,,,,8
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0721820518374443,0.1925397293322168,0.0,0.1925397293322168,0.1925397293322168,0.1925397293322168,graph_lift,1000.0,132.112,7.27290147341245,,18.0,train,False,,,,8
M1,N7,E10b,T12a,categorical,1.192775011062622,0.7066666666666667,0.8666666666666667,0.7264195084571838,0.7066666666666667,,,,0.5019988923357106,0.5019988923357106,0.5106289052811123,0.0,0.5019988923357106,-0.0176349053684077,graph_lift,1000.0,133.045,7.287921745518222,2.3981303281711464,18.0,train,False,,,,9
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1044136434793472,0.0932499534951432,0.1981795330103604,0.0,0.0932499534951432,-0.13086418198972338,graph_lift,1000.0,133.045,7.287921745518222,,18.0,train,False,,,,9
M1,N7,E10b,T12a,categorical,1.027174472808838,0.6933333333333334,0.87,0.7324991226196289,0.6933333333333334,,,,0.5690744242411,0.5690744242411,0.571110681692597,0.0,0.5690744242411,-0.004747745780969944,graph_lift,1000.0,131.982,7.264667586894771,2.416162934373314,18.0,test,False,,,,0
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0792479664087295,0.2612477332633416,0.2828952636915617,0.0,0.2612477332633416,-0.030187404059912867,graph_lift,1000.0,131.982,7.264667586894771,,18.0,test,False,,,,0
M1,N7,E10b,T12a,categorical,1.0231648683547974,0.7266666666666667,0.8766666666666667,0.7545544505119324,0.7266666666666667,,,,0.5610047694442712,0.5610047694442712,0.5745141212666864,0.0,0.5610047694442712,-0.031750411700226126,graph_lift,1000.0,130.454,7.271147626033245,2.3198012076256393,18.0,test,False,,,,1
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0806097537279129,0.2711994791076552,0.2431496472888984,0.0370612654381146,0.2711994791076552,0.03706126543811458,graph_lift,1000.0,130.454,7.271147626033245,,18.0,test,False,,,,1
M1,N7,E10b,T12a,categorical,1.0490944385528564,0.7133333333333334,0.8733333333333333,0.7376786470413208,0.7133333333333334,,,,0.555762116693115,0.555762116693115,0.5528435827057241,0.0065268748798258,0.555762116693115,0.006526874879825879,graph_lift,1000.0,127.922,7.276562610250561,2.375907371809314,18.0,test,False,,,,2
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0650609210133552,0.3352909237212654,0.2262798497899341,0.1408921221732879,0.3352909237212654,0.14089212217328795,graph_lift,1000.0,127.922,7.276562610250561,,18.0,test,False,,,,2
M1,N7,E10b,T12a,categorical,1.1906046867370603,0.68,0.8266666666666667,0.7084751129150391,0.68,,,,0.4818830013151112,0.4818830013151112,0.4976704451988878,0.0,0.4818830013151112,-0.03142845913182902,graph_lift,1000.0,132.339,7.274006898134298,2.336384477949194,18.0,test,False,,,,3
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0872772485017776,0.3286366023154339,0.1848546787292703,0.1763880866813073,0.3286366023154339,0.17638808668130734,graph_lift,1000.0,132.339,7.274006898134298,,18.0,test,False,,,,3
M1,N7,E10b,T12a,categorical,1.1924794912338257,0.6766666666666666,0.8633333333333333,0.7242719531059265,0.6766666666666666,,,,0.5027974285119274,0.5027974285119274,0.4977624389182513,0.0100251155704711,0.5027974285119274,0.010025115570471269,graph_lift,1000.0,130.608,7.258476203377782,2.4126476269556356,18.0,test,False,,,,4
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.078566737473011,0.4039764449420359,0.5000537520879097,0.0,0.4039764449420359,-0.192175273936185,graph_lift,1000.0,130.608,7.258476203377782,,18.0,test,False,,,,4
M1,N7,E10b,T12a,categorical,1.0456310510635376,0.7233333333333334,0.8733333333333333,0.7551364898681641,0.7233333333333334,,,,0.5392583109887126,0.5392583109887126,0.5402766160965539,0.0,0.5392583109887126,-0.0022150387461151184,graph_lift,1000.0,131.854,7.278653773902583,2.3035439206879165,18.0,test,False,,,,5
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0944617018103599,0.2947429053948814,0.3537748706127371,0.0,0.2947429053948814,-0.0913489162419737,graph_lift,1000.0,131.854,7.278653773902583,,18.0,test,False,,,,5
M1,N7,E10b,T12a,categorical,1.1584701538085938,0.7166666666666667,0.88,0.7302234172821045,0.7166666666666667,,,,0.504359746241382,0.504359746241382,0.5296354200124334,0.0,0.504359746241382,-0.05373634590368062,graph_lift,1000.0,132.714,7.258674973740295,2.328731242370615,18.0,test,False,,,,6
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.087320365011692,0.291996964029036,0.3286671147486594,0.0,0.291996964029036,-0.05462290247541564,graph_lift,1000.0,132.714,7.258674973740295,,18.0,test,False,,,,6
M1,N7,E10b,T12a,categorical,0.9289430975914,0.75,0.9033333333333332,0.775742769241333,0.75,,,,0.5867817502507758,0.5867817502507758,0.5996388320849746,0.0,0.5867817502507758,-0.03211370848265586,graph_lift,1000.0,130.706,7.2825358636763,2.3471716805067393,18.0,test,False,,,,7
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0868906080722808,0.2532837462985962,0.2709353613102164,0.0,0.2532837462985962,-0.024211316905099495,graph_lift,1000.0,130.706,7.2825358636763,,18.0,test,False,,,,7
M1,N7,E10b,T12a,categorical,0.9458449482917786,0.73,0.89,0.7660353779792786,0.73,,,,0.5902609734566935,0.5902609734566935,0.6010872013825138,0.0,0.5902609734566935,-0.02713933461984884,graph_lift,1000.0,127.803,7.253026078944124,2.3731727407972665,18.0,test,False,,,,8
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0682849735021591,0.0202589793563957,0.2574905650373165,0.0,0.0202589793563957,-0.31949975920890944,graph_lift,1000.0,127.803,7.253026078944124,,18.0,test,False,,,,8
M1,N7,E10b,T12a,categorical,0.9107667207717896,0.7466666666666667,0.9066666666666666,0.7745174765586853,0.7466666666666667,,,,0.6213097136509264,0.6213097136509264,0.6024190630601396,0.0475139747297397,0.6213097136509264,0.0475139747297397,graph_lift,1000.0,130.588,7.279779620448249,2.4133423140396397,18.0,test,False,,,,9
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0789307802915573,0.3942521277403548,0.5230088371097313,0.0,0.3942521277403548,-0.26993520925878645,graph_lift,1000.0,130.588,7.279779620448249,,18.0,test,False,,,,9
