dataset,Node_Idx,Edge_Idx,Text_Idx,train_mean,test_mean,tree_pred,full_score,status,n_nodes,n_edges,isolated_frac,seconds,rank_subset,rank_full
history,N7,E10b,T12a,40.05460233819171,37.34427065325931,39.13767542150089,,too_dense,20775,3379378,0.1447412818670272,37.83674907684326,1.0,
history,N7,E10b,T12b,38.22074850481007,36.26552394785983,39.13767542150089,,too_dense,20775,3379378,0.1447412818670272,38.59852480888367,2.0,
history,N7,E10c,T12a,35.111866488319215,34.96568709889639,34.77980898866998,58.576389659099284,ok,20775,130840,0.1587003618478775,25.629847049713135,3.0,1.0
history,N7,E11a,T12a,34.744544262572404,33.02669807869366,34.77980898866998,55.26846526747535,ok,20775,8615,0.764187753200531,5.59700608253479,4.0,3.0
history,N7,E11b,T12a,34.483016215118305,34.16458024113692,34.77980898866998,54.2376727069186,ok,20775,91966,0.0,58.61568737030029,5.0,4.0
history,N7,E10c,T12b,33.12934779010335,32.50124795292391,31.653572184020348,58.491645364716646,ok,20775,130840,0.1587003618478775,25.04806089401245,6.0,2.0
history,N7,E11a,T12b,31.236467353274044,31.01030565857192,31.653572184020348,54.09627035714328,ok,20775,12247,0.6258002519607544,6.212282180786133,7.0,5.0
history,N7,E11b,T12b,30.59490140868365,31.165536705113844,31.653572184020348,52.36350943129284,ok,20775,91966,0.0,60.35538697242737,8.0,6.0
