Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx,wall_time_seconds
M1,N7,E10b,T12a,categorical,0.7831367254257202,0.7833333333333333,0.9533333333333334,0.799595057964325,0.7833333333333333,,,,0.33297587377590965,final_score,0.21168372106358818,,0.33297587377590965,0.1538622960773658,0.21168372106358818,0.33297587377590965,0.21168372106358818,graph_lift,21.168372106358817,1000,229.22,7.661565933229733,1.3193762228392283,11,train,False,,,,26,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.12444549798965454,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,229.22,7.661565933229733,,11,train,False,,,,26,450.797
M1,N7,E10b,T12a,categorical,0.8655838966369629,0.7633333333333333,0.9133333333333333,0.7874157428741455,0.7633333333333333,,,,0.3772888872626148,final_score,0.10990293390819268,,0.3772888872626148,0.30040089282447213,0.10990293390819268,0.3772888872626148,0.10990293390819268,graph_lift,10.990293390819268,1000,220.014,7.669057064310101,1.4432253462836295,11,train,False,,,,27,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09122633188962936,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,220.014,7.669057064310101,,11,train,False,,,,27,450.797
M1,N7,E10b,T12a,categorical,0.8618929982185364,0.75,0.8933333333333333,0.7727524042129517,0.75,,,,0.3803940671130378,final_score,0.12006722703737437,,0.3803940671130378,0.2958485557927055,0.12006722703737437,0.3803940671130378,0.12006722703737437,graph_lift,12.006722703737436,1000,213.8,7.663381902131596,1.425058338345399,11,train,False,,,,28,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.07062987983226776,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,213.8,7.663381902131596,,11,train,False,,,,28,450.797
M1,N7,E10b,T12a,categorical,0.5748604536056519,0.8133333333333334,0.9333333333333333,0.8457520604133606,0.8133333333333334,,,,0.550097669373725,final_score,0.21165671130837366,,0.550097669373725,0.4293065761072752,0.21165671130837366,0.550097669373725,0.21165671130837366,graph_lift,21.165671130837367,1000,203.077,7.652562056494615,1.2897910768287089,10,train,False,,,,29,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.055639952421188354,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,203.077,7.652562056494615,,10,train,False,,,,29,450.797
M1,N7,E10b,T12a,categorical,0.8239809274673462,0.75,0.8866666666666667,0.7862160205841064,0.75,,,,0.4165847130519085,final_score,0.0034687633523399724,,0.4165847130519085,0.41455393921147343,0.0034687633523399724,0.4165847130519085,0.0034687633523399724,graph_lift,0.34687633523399725,1000,229.228,7.658391570055428,1.3472992400255615,10,train,False,,,,30,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.08215491473674774,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,229.228,7.658391570055428,,10,train,False,,,,30,450.797
M1,N7,E10b,T12a,categorical,0.8010144233703613,0.7733333333333333,0.8866666666666667,0.7993896007537842,0.7733333333333333,,,,0.44890031204495195,final_score,0.05649203230238674,,0.44890031204495195,0.4159035145194756,0.05649203230238674,0.44890031204495195,0.05649203230238674,graph_lift,5.649203230238673,1000,231.987,7.707597164533052,1.4085147805065952,11,train,False,,,,31,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.06353204697370529,final_score,0.10512114529354466,,0.12643441594297475,0.023816934032284666,0.10512114529354466,0.12643441594297475,0.10512114529354466,graph_lift,10.512114529354466,1000,231.987,7.707597164533052,,11,train,False,,,,31,450.797
M1,N7,E10b,T12a,categorical,0.6907027959823608,0.7933333333333333,0.9433333333333334,0.8182016015052795,0.7933333333333333,,,,0.48950052377836484,final_score,0.06617474739528466,,0.48950052377836484,0.45332440432757537,0.06617474739528466,0.48950052377836484,0.06617474739528466,graph_lift,6.617474739528466,1000,212.824,7.681512630229955,1.3630876544839892,11,train,False,,,,32,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09309852868318558,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,212.824,7.681512630229955,,11,train,False,,,,32,450.797
M1,N7,E10b,T12a,categorical,0.6498646140098572,0.8166666666666667,0.9533333333333334,0.8334130048751831,0.8166666666666667,,,,0.49225554934649773,final_score,0.11963972145386113,,0.49225554934649773,0.4232537938990033,0.11963972145386113,0.49225554934649773,0.11963972145386113,graph_lift,11.963972145386114,1000,211.683,7.663218989819011,1.2898431318533496,11,train,False,,,,33,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.07017330080270767,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,211.683,7.663218989819011,,11,train,False,,,,33,450.797
M1,N7,E10b,T12a,categorical,0.8159395456314087,0.77,0.9233333333333333,0.7862354516983032,0.77,,,,0.40334407996739485,final_score,0.035549350075943974,,0.40334407996739485,0.38135152889410384,0.035549350075943974,0.40334407996739485,0.035549350075943974,graph_lift,3.5549350075943975,1000,213.155,7.640437361798411,1.4000114022258614,11,train,False,,,,34,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0885217934846878,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,213.155,7.640437361798411,,11,train,False,,,,34,450.797
M1,N7,E10b,T12a,categorical,0.9180372357368469,0.7333333333333333,0.9033333333333333,0.7586255073547363,0.7333333333333333,,,,0.38307134277934896,final_score,0.03705164727220198,,0.38307134277934896,0.35933359720379343,0.03705164727220198,0.38307134277934896,0.03705164727220198,graph_lift,3.705164727220198,1000,204.032,7.61807687408937,1.3654593666454822,11,train,False,,,,35,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.07656115293502808,final_score,0.0779131523754325,,0.0779131523754325,0.0,0.0779131523754325,0.0779131523754325,0.0779131523754325,graph_lift,7.79131523754325,1000,204.032,7.61807687408937,,11,train,False,,,,35,450.797
M1,N7,E10b,T12a,categorical,0.7822549939155579,0.7666666666666667,0.9333333333333333,0.8048798441886902,0.7666666666666667,,,,0.42359656494148434,final_score,0.07589824338601953,,0.42359656494148434,0.3762554492153257,0.07589824338601953,0.42359656494148434,0.07589824338601953,graph_lift,7.589824338601953,1000,204.873,7.64717299138319,1.370382800658628,11,train,False,,,,36,450.797
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.07596992701292038,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,204.873,7.64717299138319,,11,train,False,,,,36,450.797
