Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx,wall_time_seconds
M1,N7,E10b,T12a,categorical,0.961799144744873,0.7366548042704626,0.8861209964412812,0.7644652724266052,0.7366548042704626,,,,0.4846271452477672,final_score,0.0,,0.4846271452477672,0.5272229721535335,0.0,0.4846271452477672,-0.09009707408964734,graph_lift,0.0,934,88.295,7.281175039877576,1.877181235389578,11,train,False,,,,28,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.106361024081707,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,934,88.295,7.281175039877576,,11,train,False,,,,28,370.028
M1,N7,E10b,T12a,categorical,0.8204892873764038,0.7615658362989324,0.9395017793594306,0.7918994426727295,0.7615658362989324,,,,0.5685331352882971,final_score,0.003505776637221725,,0.5685331352882971,0.5670151872474775,0.003505776637221725,0.5685331352882971,0.003505776637221725,graph_lift,0.3505776637221725,935,80.312,7.283192170625828,1.8967621398397543,11,train,False,,,,29,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1108594685792923,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,935,80.312,7.283192170625828,,11,train,False,,,,29,370.028
M1,N7,E10b,T12a,categorical,0.8818789124488831,0.7634408602150538,0.9498207885304659,0.8005980253219604,0.7634408602150538,,,,0.5227032157950735,final_score,0.0,,0.5227032157950735,0.5893282329336194,0.0,0.5227032157950735,-0.16223422811477722,graph_lift,0.0,929,82.369,7.2629237057339004,1.8959203382056211,11,train,False,,,,30,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09704691171646118,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,929,82.369,7.2629237057339004,,11,train,False,,,,30,370.028
M1,N7,E10b,T12a,categorical,0.7646096348762512,0.7624113475177305,0.9184397163120568,0.8042301535606384,0.7624113475177305,,,,0.6153791905309282,final_score,0.0,,0.6153791905309282,0.715062405456588,0.0,0.6153791905309282,-0.3498422701482883,graph_lift,0.0,939,82.941,7.290957737592443,1.9580251005171956,11,train,False,,,,31,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1187049001455307,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,939,82.941,7.290957737592443,,11,train,False,,,,31,370.028
M1,N7,E10b,T12a,categorical,0.7017180323600769,0.795774647887324,0.9436619718309859,0.8117057085037231,0.795774647887324,,,,0.6454557314981322,final_score,0.0017522126031207304,,0.6454557314981322,0.6448334041126108,0.0017522126031207304,0.6454557314981322,0.0017522126031207304,graph_lift,0.17522126031207305,946,82.142,7.291790855120439,1.991592295365624,11,train,False,,,,32,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09354443103075027,final_score,0.0,,0.0,0.012847288207539827,0.0,0.0,-0.013014489099879869,graph_lift,0.0,946,82.142,7.291790855120439,,11,train,False,,,,32,370.028
M1,N7,E10b,T12a,categorical,0.7775465846061707,0.7578947368421053,0.9438596491228071,0.7949000000953674,0.7578947368421053,,,,0.602159529688568,final_score,0.0,,0.602159529688568,0.6397742645822864,0.0,0.602159529688568,-0.10441989895613855,graph_lift,0.0,950,85.521,7.270488104989115,1.9395093734314295,11,train,False,,,,33,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.12192388623952866,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,950,85.521,7.270488104989115,,11,train,False,,,,33,370.028
M1,N7,E10b,T12a,categorical,0.9923272728919983,0.7132616487455197,0.9139784946236559,0.7583569884300232,0.7132616487455197,,,,0.4585579363609106,final_score,0.0,,0.4585579363609106,0.5720239243404908,0.0,0.4585579363609106,-0.2651222683528036,graph_lift,0.0,929,90.523,7.295757172850868,1.8935355735777661,11,train,False,,,,34,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.13657021522521973,final_score,0.0,,0.0,0.2184157762375006,0.0,0.0,-0.2794526419508063,graph_lift,0.0,929,90.523,7.295757172850868,,11,train,False,,,,34,370.028
M1,N7,E10b,T12a,categorical,0.7204156517982483,0.7956989247311828,0.956989247311828,0.8182919025421143,0.7956989247311828,,,,0.6339335955103391,final_score,0.0,,0.6339335955103391,0.6585439260610154,0.0,0.6339335955103391,-0.07207466034144691,graph_lift,0.0,929,82.089,7.281452552215672,1.908933423510748,11,train,False,,,,35,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09107741713523865,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,929,82.089,7.281452552215672,,11,train,False,,,,35,370.028
M1,N7,E10b,T12a,categorical,0.9136908054351807,0.7472924187725631,0.8989169675090253,0.7702662348747253,0.7472924187725631,,,,0.5288699805601981,final_score,0.0,,0.5288699805601981,0.5603666067149689,0.0,0.5288699805601981,-0.07164293394416996,graph_lift,0.0,921,82.823,7.272302374496785,1.937921328128301,11,train,False,,,,36,370.028
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.14581793546676636,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,921,82.823,7.272302374496785,,11,train,False,,,,36,370.028
M1,N7,E10b,T12a,categorical,0.812302827835083,0.7719298245614035,0.9368421052631579,0.7871717214584351,0.7719298245614035,,,,0.573504414730551,final_score,0.0,,0.573504414730551,0.634726220814338,0.0,0.573504414730551,-0.16760525822651262,graph_lift,0.0,949,86.1,7.272707120041732,1.9061651183579937,11,train,False,,,,37,370.028
