Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx,wall_time_seconds
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10053832083940506,final_score,0.0,,0.0680436674672148,0.13665863540131856,0.0,0.0680436674672148,-0.07947605749899286,graph_lift,0.0,1000,129.307,7.2708737151364,,18,train,False,,,,28,345.536
M1,N7,E10b,T12a,categorical,1.0855332612991333,0.68,0.8766666666666667,0.7226462960243225,0.68,,,,0.5401519315148999,final_score,0.013243305597282033,,0.5401519315148999,0.5339802900821005,0.013243305597282033,0.5401519315148999,0.013243305597282033,graph_lift,1.3243305597282033,1000,131.2,7.246881491999707,2.4222139782089167,18,train,False,,,,29,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0767536610364914,final_score,0.0,,0.23937813856964252,0.3581897945988379,0.0,0.23937813856964252,-0.185119611731528,graph_lift,0.0,1000,131.2,7.246881491999707,,18,train,False,,,,29,345.536
M1,N7,E10b,T12a,categorical,1.228725552558899,0.67,0.8433333333333334,0.7050065398216248,0.67,,,,0.47870850487651917,final_score,0.0,,0.47870850487651917,0.5142566780354577,0.0,0.47870850487651917,-0.07318304040736447,graph_lift,0.0,1000,130.283,7.290779189073244,2.348028616599711,18,train,False,,,,30,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.08398355543613434,final_score,0.13417507924828936,,0.36288334112578463,0.264150703445831,0.13417507924828936,0.36288334112578463,0.13417507924828936,graph_lift,13.417507924828936,1000,130.283,7.290779189073244,,18,train,False,,,,30,345.536
M1,N7,E10b,T12a,categorical,1.1464266777038574,0.6766666666666666,0.8666666666666667,0.7206477522850037,0.6766666666666666,,,,0.5071679051789243,final_score,0.0,,0.5071679051789243,0.5217490419805584,0.0,0.5071679051789243,-0.03048846334154409,graph_lift,0.0,1000,133.419,7.280831133401179,2.339473439416956,18,train,False,,,,31,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.08817118406295776,final_score,0.010323410784072595,,0.010323410784072595,0.0,0.010323410784072595,0.010323410784072595,0.010323410784072595,graph_lift,1.0323410784072595,1000,133.419,7.280831133401179,,18,train,False,,,,31,345.536
M1,N7,E10b,T12a,categorical,1.1445060968399048,0.73,0.8666666666666667,0.7315616011619568,0.73,,,,0.5258418733568124,final_score,0.0,,0.5258418733568124,0.5489296481429411,0.0,0.5258418733568124,-0.051184420991262636,graph_lift,0.0,1000,129.496,7.24752100007546,2.390292972399254,18,train,False,,,,32,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0896090641617775,final_score,0.0,,0.0,0.002076952707310915,0.0,0.0,-0.0020812754179248337,graph_lift,0.0,1000,129.496,7.24752100007546,,18,train,False,,,,32,345.536
M1,N7,E10b,T12a,categorical,1.1359750032424927,0.7,0.86,0.7287255525588989,0.7,,,,0.5281430610497815,final_score,0.0,,0.5281430610497815,0.5370404533711706,0.0,0.5281430610497815,-0.019218509232994455,graph_lift,0.0,1000,131.697,7.2842190121563615,2.406190953966234,18,train,False,,,,33,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0872226357460022,final_score,0.15342728621457785,,0.15342728621457785,0.0,0.15342728621457785,0.15342728621457785,0.15342728621457785,graph_lift,15.342728621457786,1000,131.697,7.2842190121563615,,18,train,False,,,,33,345.536
M1,N7,E10b,T12a,categorical,1.0893348455429077,0.6866666666666666,0.8866666666666667,0.7217796444892883,0.6866666666666666,,,,0.5443781879090975,final_score,0.0,,0.5443781879090975,0.5457505508385263,0.0,0.5443781879090975,-0.0030211658637387434,graph_lift,0.0,1000,132.511,7.283487903850175,2.3470997949011645,18,train,False,,,,34,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.07615801692008972,final_score,0.0,,0.12431539996062667,0.1932451254078473,0.0,0.12431539996062667,-0.08544073003843627,graph_lift,0.0,1000,132.511,7.283487903850175,,18,train,False,,,,34,345.536
M1,N7,E10b,T12a,categorical,1.0936084985733032,0.6966666666666667,0.8633333333333333,0.7308878302574158,0.6966666666666667,,,,0.5135890102499767,final_score,0.01824526624684643,,0.5135890102499767,0.5045493818089157,0.01824526624684643,0.5135890102499767,0.01824526624684643,graph_lift,1.8245266246846428,1000,133.244,7.299105387241376,2.333391335540526,18,train,False,,,,35,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.13545377552509308,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,133.244,7.299105387241376,,18,train,False,,,,35,345.536
M1,N7,E10b,T12a,categorical,1.03180730342865,0.7266666666666667,0.87,0.7503233551979065,0.7266666666666667,,,,0.5405422691973082,final_score,0.0,,0.5405422691973082,0.5665299915374906,0.0,0.5405422691973082,-0.059952757590679064,graph_lift,0.0,1000,130.972,7.2937653505480196,2.3335725986386437,18,train,False,,,,36,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09287310391664505,final_score,0.0,,0.2181599864571234,0.3377219102756827,0.0,0.2181599864571234,-0.18053129897189968,graph_lift,0.0,1000,130.972,7.2937653505480196,,18,train,False,,,,36,345.536
M1,N7,E10b,T12a,categorical,1.160402774810791,0.7166666666666667,0.8833333333333333,0.7410725355148315,0.7166666666666667,,,,0.5064844942177575,final_score,0.0,,0.5064844942177575,0.5376422025302523,0.0,0.5064844942177575,-0.06738873764648345,graph_lift,0.0,1000,126.573,7.268097526128365,2.3536980830143945,18,train,False,,,,37,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09486054629087448,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,1000,126.573,7.268097526128365,,18,train,False,,,,37,345.536
M1,N7,E10b,T12a,categorical,0.8303411602973938,0.7733333333333333,0.9233333333333333,0.8013072609901428,0.7733333333333333,,,,0.6218502132070713,final_score,0.03756873721144174,,0.6218502132070713,0.6070890447830284,0.03756873721144174,0.6218502132070713,0.03756873721144174,graph_lift,3.756873721144174,1000,132.447,7.273926214798896,2.4009874386439685,18,train,False,,,,38,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09969064593315125,final_score,0.0,,0.290993175858359,0.3927616111722958,0.0,0.290993175858359,-0.16759222932266268,graph_lift,0.0,1000,132.447,7.273926214798896,,18,train,False,,,,38,345.536
M1,N7,E10b,T12a,categorical,1.0066255331039429,0.7366666666666667,0.8633333333333333,0.761245608329773,0.7366666666666667,,,,0.5610867042013831,final_score,0.004232513849178421,,0.5610867042013831,0.5592211014086697,0.004232513849178421,0.5610867042013831,0.004232513849178421,graph_lift,0.42325138491784214,1000,130.9,7.255305651083818,2.3518015043328218,18,train,False,,,,39,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.0793209820985794,final_score,0.0,,0.19210107347693914,0.25568921529791905,0.0,0.19210107347693914,-0.08543224568005126,graph_lift,0.0,1000,130.9,7.255305651083818,,18,train,False,,,,39,345.536
M1,N7,E10b,T12a,categorical,1.1007527112960815,0.6866666666666666,0.8466666666666667,0.7204703688621521,0.6866666666666666,,,,0.5437200726584136,final_score,0.0,,0.5437200726584136,0.550439306113668,0.0,0.5437200726584136,-0.014946220936640177,graph_lift,0.0,1000,134.967,7.256914519288482,2.3954484185295404,18,train,False,,,,40,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.08060462772846222,final_score,0.0,,0.2981654786449975,0.3488888075812299,0.0,0.2981654786449975,-0.07790271389407957,graph_lift,0.0,1000,134.967,7.256914519288482,,18,train,False,,,,40,345.536
M1,N7,E10b,T12a,categorical,1.0134525299072266,0.7466666666666667,0.8733333333333333,0.7697441577911377,0.7466666666666667,,,,0.5501526185367405,final_score,0.0025674069470164014,,0.5501526185367405,0.5489947044076956,0.0025674069470164014,0.5501526185367405,0.0025674069470164014,graph_lift,0.2567406947016401,1000,131.539,7.265899652156511,2.32299688685296,18,train,False,,,,41,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.08290564268827438,final_score,0.1452871187182495,,0.1976872000134399,0.061307232455195745,0.1452871187182495,0.1976872000134399,0.1452871187182495,graph_lift,14.528711871824951,1000,131.539,7.265899652156511,,18,train,False,,,,41,345.536
M1,N7,E10b,T12a,categorical,1.1011687517166138,0.68,0.8533333333333334,0.7269236445426941,0.68,,,,0.5540450296766956,final_score,0.0,,0.5540450296766956,0.569661383449141,0.0,0.5540450296766956,-0.0362885252957535,graph_lift,0.0,1000,131.93,7.261492068593909,2.414597994465642,18,train,False,,,,42,345.536
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.05372411385178566,final_score,0.0,,0.40705829483576106,0.41331389678758385,0.0,0.40705829483576106,-0.010662604615261998,graph_lift,0.0,1000,131.93,7.261492068593909,,18,train,False,,,,42,345.536
M1,N7,E10b,T12a,categorical,1.087188720703125,0.6866666666666666,0.87,0.7343235015869141,0.6866666666666666,,,,0.540165623844767,final_score,0.0,,0.540165623844767,0.5584053120239235,0.0,0.540165623844767,-0.0413041385591683,graph_lift,0.0,1000,129.901,7.252845922668069,2.360053118694176,18,train,False,,,,43,345.536
