Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx,wall_time_seconds
M1,N7,E10b,T12a,categorical,1.9479142427444458,0.41379310344827586,0.7586206896551724,0.49304914474487305,0.41379310344827586,,,,0.014259054254487258,final_score,0.0,,0.014259054254487258,0.10408374712779322,0.0,0.014259054254487258,-0.10026014438887351,graph_lift,0.0,964,75.873,7.142558730700701,1.948224319549432,16,train,False,,,,29,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.22979207336902618,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,964,75.873,7.142558730700701,,16,train,False,,,,29,384.063
M1,N7,E10b,T12a,categorical,1.7762185335159302,0.47058823529411764,0.8166089965397924,0.53644198179245,0.47058823529411764,,,,0.17220325663853386,final_score,0.026486672627883963,,0.17220325663853386,0.14968113934710536,0.026486672627883963,0.17220325663853386,0.026486672627883963,graph_lift,2.6486672627883965,962,73.629,7.124781504616426,1.9938816276250089,16,train,False,,,,30,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.12545731663703918,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,962,73.629,7.124781504616426,,16,train,False,,,,30,384.063
M1,N7,E10b,T12a,categorical,1.6064774990081787,0.5413793103448276,0.8172413793103448,0.5818519592285156,0.5413793103448276,,,,0.16991777861539303,final_score,0.011132375703348275,,0.16991777861539303,0.16057296144666833,0.011132375703348275,0.16991777861539303,0.011132375703348275,graph_lift,1.1132375703348276,966,69.182,7.126249763926732,1.9810213831030925,16,train,False,,,,31,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.17005062103271484,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,966,69.182,7.126249763926732,,16,train,False,,,,31,384.063
M1,N7,E10b,T12a,categorical,1.6773030757904053,0.4948805460750853,0.7747440273037542,0.5594175457954407,0.4948805460750853,,,,0.1590317585898069,final_score,0.020731716586838762,,0.1590317585898069,0.14122793962134095,0.020731716586838762,0.1590317585898069,0.020731716586838762,graph_lift,2.073171658683876,974,70.972,7.145653700327674,1.9573381286764482,16,train,False,,,,32,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.18169744312763214,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,974,70.972,7.145653700327674,,16,train,False,,,,32,384.063
M1,N7,E10b,T12a,categorical,1.9506564140319824,0.4828767123287671,0.7876712328767124,0.5353454947471619,0.4828767123287671,,,,0.01831346699861558,final_score,0.0,,0.01831346699861558,0.09560277134606665,0.0,0.01831346699861558,-0.08545946614905621,graph_lift,0.0,972,71.654,7.119363093580438,1.9621449508733262,16,train,False,,,,33,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.13058581948280334,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,972,71.654,7.119363093580438,,16,train,False,,,,33,384.063
M1,N7,E10b,T12a,categorical,1.7757781744003296,0.476027397260274,0.7671232876712328,0.5373062491416931,0.476027397260274,,,,0.060988574092655345,final_score,0.0,,0.060988574092655345,0.07368535305538626,0.0,0.060988574092655345,-0.013706766922676202,graph_lift,0.0,971,74.488,7.124347893298696,1.9372493259775063,16,train,False,,,,34,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.3047645688056946,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,971,74.488,7.124347893298696,,16,train,False,,,,34,384.063
M1,N7,E10b,T12a,categorical,1.9434692859649658,0.4383561643835616,0.797945205479452,0.5031710267066956,0.4383561643835616,,,,0.004115153167886021,final_score,0.0,,0.004115153167886021,0.0830082733644194,0.0,0.004115153167886021,-0.08603471318764265,graph_lift,0.0,973,72.975,7.141757443343261,1.951260115817004,16,train,False,,,,35,384.063
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.14061635732650757,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,973,72.975,7.141757443343261,,16,train,False,,,,35,384.063
