Task_Idx,Node_Idx,Edge_Idx,Text_Idx,task_type,KL,Top1,Top3,Cosine,Accuracy,F1,MAE,MSE,R2,Primary_Metric,Primary_Value,Performance_Band,S_GNN_step1,S_MLP_step1,Final_Score,raw_gnn_score,unclamped_score,scoring_formula,normalized_score,number_of_nodes,avg_text_length,text_vocab_entropy,label_balance_entropy,output_dimension,run_split,degenerate,nan_reason,Predicted_Value,True_Value,sample_idx
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1265614777803421,final_score,0.0,,0.03766613731147386,0.0945513692080248,0.0,0.03766613731147386,-0.06282546569957782,graph_lift,0.0,500,129.026,7.145860729540744,,18,train,False,,,,21
M1,N7,E10b,T12a,categorical,1.54868408203125,0.6133333333333333,0.76,0.6343953013420105,0.6133333333333333,,,,0.36640421424334746,final_score,0.0,,0.36640421424334746,0.41889535091809516,0.0,0.36640421424334746,-0.09032992036405002,graph_lift,0.0,500,127.888,7.155570136318702,2.3747684595306175,18,train,False,,,,22
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.1524999737739563,final_score,0.0,,0.0,0.092633408177082,0.0,0.0,-0.10209038883719489,graph_lift,0.0,500,127.888,7.155570136318702,,18,train,False,,,,22
M1,N7,E10b,T12a,categorical,1.2591111246744793,0.6733333333333333,0.82,0.6918121576309204,0.6733333333333333,,,,0.4526265207636857,final_score,0.0,,0.4526265207636857,0.4767598245442418,0.0,0.4526265207636857,-0.046122803470768026,graph_lift,0.0,500,135.78,7.157156366370035,2.412590474102726,18,train,False,,,,23
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.16137830913066864,final_score,0.0,,0.20037781152838313,0.28354618611186383,0.0,0.20037781152838313,-0.11608337197918277,graph_lift,0.0,500,135.78,7.157156366370035,,18,train,False,,,,23
M1,N7,E10b,T12a,categorical,1.03691162109375,0.6666666666666666,0.8933333333333333,0.7264166474342346,0.6666666666666666,,,,0.5198663780190711,final_score,0.0,,0.5198663780190711,0.5316836897151396,0.0,0.5198663780190711,-0.025233611207947083,graph_lift,0.0,500,131.162,7.133530506100082,2.2856193231452564,18,train,False,,,,24
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.14932644367218018,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,500,131.162,7.133530506100082,,18,train,False,,,,24
M1,N7,E10b,T12a,categorical,1.1441383870442707,0.7,0.8666666666666667,0.7312380075454712,0.7,,,,0.4872439875727762,final_score,0.0,,0.4872439875727762,0.5218560526003384,0.0,0.4872439875727762,-0.07238837847011655,graph_lift,0.0,500,129.136,7.1290457432799865,2.272739320433568,18,train,False,,,,25
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.09385066479444504,final_score,0.007348729786323937,,0.007348729786323937,0.0,0.007348729786323937,0.007348729786323937,0.007348729786323937,graph_lift,0.7348729786323938,500,129.136,7.1290457432799865,,18,train,False,,,,25
M1,N7,E10b,T12a,categorical,1.2077459716796874,0.6666666666666666,0.78,0.7075467109680176,0.6666666666666666,,,,0.4808192233688998,final_score,0.0,,0.4808192233688998,0.5023190484519853,0.0,0.4808192233688998,-0.043200016026756084,graph_lift,0.0,500,130.884,7.127892194812571,2.3689992360782623,18,train,False,,,,26
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10867342352867126,final_score,0.002705826833373084,,0.20306149745476226,0.20089926925494425,0.002705826833373084,0.20306149745476226,0.002705826833373084,graph_lift,0.2705826833373084,500,130.884,7.127892194812571,,18,train,False,,,,26
M1,N7,E10b,T12a,categorical,1.1731969197591146,0.6866666666666666,0.82,0.7153815627098083,0.6866666666666666,,,,0.48935255561158086,final_score,0.0,,0.48935255561158086,0.5271683774448259,0.0,0.48935255561158086,-0.07997735352151152,graph_lift,0.0,500,128.378,7.130922349350177,2.3708901611373503,17,train,False,,,,27
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.12817832827568054,final_score,0.0,,0.11877396520070249,0.25519682902534696,0.0,0.11877396520070249,-0.18316633057042556,graph_lift,0.0,500,128.378,7.130922349350177,,17,train,False,,,,27
M1,N7,E10b,T12a,categorical,0.8811675008138021,0.78,0.8933333333333333,0.7890071868896484,0.78,,,,0.5998903168626022,final_score,0.08530097891960658,,0.5998903168626022,0.5625777726701733,0.08530097891960658,0.5998903168626022,0.08530097891960658,graph_lift,8.530097891960658,500,126.862,7.130452140117835,2.34146051024843,18,train,False,,,,28
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10698222368955612,final_score,0.19407988823128203,,0.45009135456601257,0.31766357805970774,0.19407988823128203,0.45009135456601257,0.19407988823128203,graph_lift,19.407988823128203,500,126.862,7.130452140117835,,18,train,False,,,,28
M1,N7,E10b,T12a,categorical,1.2230592854817708,0.6333333333333333,0.8266666666666667,0.6866519451141357,0.6333333333333333,,,,0.4787530682401583,final_score,0.0,,0.4787530682401583,0.4875378877640373,0.0,0.4787530682401583,-0.017142378556629825,graph_lift,0.0,500,134.376,7.148040918364128,2.411390260720334,18,train,False,,,,29
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.13250233232975006,final_score,0.0,,0.03261573991221166,0.16098402492373431,0.0,0.03261573991221166,-0.1529986184111144,graph_lift,0.0,500,134.376,7.148040918364128,,18,train,False,,,,29
M1,N7,E10b,T12a,categorical,1.3712626139322917,0.6866666666666666,0.8333333333333334,0.6894803047180176,0.6866666666666666,,,,0.42100001271388976,final_score,0.0,,0.42100001271388976,0.4383863857607184,0.0,0.42100001271388976,-0.030957890987701395,graph_lift,0.0,500,128.952,7.189061380832333,2.339277039929532,18,train,False,,,,30
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.12704890966415405,final_score,0.15471486363431322,,0.15471486363431322,0.0,0.15471486363431322,0.15471486363431322,0.15471486363431322,graph_lift,15.471486363431323,500,128.952,7.189061380832333,,18,train,False,,,,30
M1,N7,E10b,T12a,categorical,1.418645731608073,0.64,0.8133333333333334,0.672688901424408,0.64,,,,0.37763723719113595,final_score,0.0,,0.37763723719113595,0.38747398241336095,0.0,0.37763723719113595,-0.016059310037117948,graph_lift,0.0,500,132.422,7.162253346381135,2.3329332618766614,18,train,False,,,,31
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.10903138667345047,final_score,0.006307398202994488,,0.07742666258313688,0.07157068921669485,0.006307398202994488,0.07742666258313688,0.006307398202994488,graph_lift,0.6307398202994488,500,132.422,7.162253346381135,,18,train,False,,,,31
M1,N7,E10b,T12a,categorical,1.1639544677734375,0.6933333333333334,0.8666666666666667,0.7163219451904297,0.6933333333333334,,,,0.49533915472577295,final_score,0.0,,0.49533915472577295,0.5130488230764745,0.0,0.49533915472577295,-0.03636846811335009,graph_lift,0.0,500,130.398,7.122759760137202,2.3464268104177184,17,train,False,,,,32
M5,N7,E10b,T12a,global_categorical,,,,,,,,,0.11698949337005615,final_score,0.0,,0.0,0.0,0.0,0.0,0.0,graph_lift,0.0,500,130.398,7.122759760137202,,17,train,False,,,,32
M1,N7,E10b,T12a,categorical,1.3267919921875,0.6733333333333333,0.8266666666666667,0.7059152126312256,0.6733333333333333,,,,0.43151042994682054,final_score,0.0,,0.43151042994682054,0.45566866160457165,0.0,0.43151042994682054,-0.044381482295258574,graph_lift,0.0,500,132.668,7.156589619895246,2.3869061692175095,18,train,False,,,,33
